formula, size, congruence, reverse, result 
P0.5N2L90.form301, 126, 1, 
P0.5N2L90.form302, 126, 6156, 
P0.5N2L90.form303, 105, 1335, 
P0.5N2L90.form304, 126, 2225, 
P0.5N2L90.form305, 117, 0, 
P0.5N2L90.form306, 126, 33, 
P0.5N2L90.form307, 132, 522, 
P0.5N2L90.form308, 120, 1, 
P0.5N2L90.form309, 126, 45, 
P0.5N2L90.form310, 120, 103, 
P0.5N2L90.form311, 132, 8, 
P0.5N2L90.form312, 123, 17, 
P0.5N2L90.form313, 114, 68, 
P0.5N2L90.form314, 123, 0, 
P0.5N2L90.form315, 111, 202, 
P0.5N2L90.form316, 111, 0, 
P0.5N2L90.form317, 120, 301, 
P0.5N2L90.form318, 111, 0, 
P0.5N2L90.form319, 117, 0, 
P0.5N2L90.form320, 120, 6, 
P0.5N2L90.form321, 132, 38, 
P0.5N2L90.form322, 129, 2, 
P0.5N2L90.form323, 129, TO, 
P0.5N2L90.form324, 123, 1653, 
P0.5N2L90.form325, 117, 22, 
P0.5N2L90.form326, 132, 300, 
P0.5N2L90.form327, 120, 183, 
P0.5N2L90.form328, 126, 957, 
P0.5N2L90.form329, 108, 30, 
P0.5N2L90.form330, 120, 0, 
P0.5N2L90.form331, 102, 1, 
P0.5N2L90.form332, 138, 43, 
P0.5N2L90.form333, 117, 593, 
P0.5N2L90.form334, 138, 18, 
P0.5N2L90.form335, 144, 0, 
P0.5N2L90.form336, 123, 115, 
P0.5N2L90.form337, 117, 0, 
P0.5N2L90.form338, 135, TO, 
P0.5N2L90.form339, 117, 8, 
P0.5N2L90.form340, 111, 11, 
P0.5N2L90.form341, 114, 0, 
P0.5N2L90.form342, 129, 2833, 
P0.5N2L90.form343, 114, 0, 
P0.5N2L90.form344, 129, 6, 
P0.5N2L90.form345, 129, 0, 
P0.5N2L90.form346, 117, 0, 
P0.5N2L90.form347, 117, 0, 
P0.5N2L90.form348, 114, 0, 
P0.5N2L90.form349, 123, 0, 
P0.5N2L90.form350, 129, 49, 
P0.5N2L90.form351, 135, 3, 
P0.5N2L90.form352, 135, TO, 
P0.5N2L90.form353, 123, 1, 
P0.5N2L90.form354, 129, 3, 
P0.5N2L90.form355, 108, 0, 
P0.5N2L90.form356, 135, TO, 
P0.5N2L90.form357, 114, 146, 
P0.5N2L90.form358, 123, 70, 
P0.5N2L90.form359, 129, 0, 
P0.5N2L90.form360, 120, 12, 
P0.5N2L90.form361, 120, 15, 
P0.5N2L90.form362, 129, 3603, 
P0.5N2L90.form363, 132, 128, 
P0.5N2L90.form364, 135, 1, 
P0.5N2L90.form365, 129, 0, 
P0.5N2L90.form366, 108, 0, 
P0.5N2L90.form367, 132, 2, 
P0.5N2L90.form368, 126, 2, 
P0.5N2L90.form369, 117, 3, 
P0.5N2L90.form370, 126, 0, 
P0.5N2L90.form371, 129, 2732, 
P0.5N2L90.form372, 126, 3, 
P0.5N2L90.form373, 132, 0, 
P0.5N2L90.form374, 129, 74, 
P0.5N2L90.form375, 129, 2, 
P0.5N2L90.form376, 129, 2624, 
P0.5N2L90.form377, 120, 8, 
P0.5N2L90.form378, 120, 335, 
P0.5N2L90.form379, 120, 0, 
P0.5N2L90.form380, 111, 31, 
P0.5N2L90.form381, 126, 8, 
P0.5N2L90.form382, 111, 2, 
P0.5N2L90.form383, 132, 1, 
P0.5N2L90.form384, 123, 53, 
P0.5N2L90.form385, 129, 3, 
P0.5N2L90.form386, 138, 10, 
P0.5N2L90.form387, 114, 0, 
P0.5N2L90.form388, 138, 0, 
P0.5N2L90.form389, 132, 0, 
P0.5N2L90.form390, 117, 727, 
P0.5N2L90.form391, 129, 11, 
P0.5N2L90.form392, 126, 34, 
P0.5N2L90.form393, 120, 6, 
P0.5N2L90.form394, 126, 2, 
P0.5N2L90.form395, 123, 0, 
P0.5N2L90.form396, 99, 3, 
P0.5N2L90.form397, 126, 389, 
P0.5N2L90.form398, 111, 10, 
P0.5N2L90.form399, 123, 627, 
P0.5N2L90.form400, 126, 268, 
P0.5N2L90.form401, 120, 11, 
P0.5N2L90.form402, 102, 16, 
P0.5N2L90.form403, 120, 2, 
P0.5N2L90.form404, 117, 724, 
P0.5N2L90.form405, 126, 0, 
P0.5N2L90.form406, 120, 59, 
P0.5N2L90.form407, 132, 278, 
P0.5N2L90.form408, 120, 157, 
P0.5N2L90.form409, 114, 0, 
P0.5N2L90.form410, 126, 219, 
P0.5N2L90.form411, 117, 0, 
P0.5N2L90.form412, 126, 9, 
P0.5N2L90.form413, 126, 285, 
P0.5N2L90.form414, 126, 29, 
P0.5N2L90.form415, 126, 0, 
P0.5N2L90.form416, 120, 0, 
P0.5N2L90.form417, 120, 0, 
P0.5N2L90.form418, 120, 0, 
P0.5N2L90.form419, 126, 566, 
P0.5N2L90.form420, 126, 0, 
P0.5N2L90.form421, 114, 0, 
P0.5N2L90.form422, 117, 1, 
P0.5N2L90.form423, 114, 9, 
P0.5N2L90.form424, 138, TO, 
P0.5N2L90.form425, 132, 97, 
P0.5N2L90.form426, 111, 0, 
P0.5N2L90.form427, 117, 5, 
P0.5N2L90.form428, 129, 2, 
P0.5N2L90.form429, 126, 17, 
P0.5N2L90.form430, 117, 453, 
P0.5N2L90.form431, 120, 0, 
P0.5N2L90.form432, 114, 88, 
P0.5N2L90.form433, 117, 2, 
P0.5N2L90.form434, 126, 1, 
P0.5N2L90.form435, 114, 117, 
P0.5N2L90.form436, 114, 8874, 
P0.5N2L90.form437, 126, TO, 
P0.5N2L90.form438, 126, TO, 
P0.5N2L90.form439, 120, 1, 
P0.5N2L90.form440, 117, 1150, 
P0.5N2L90.form441, 129, 1056, 
P0.5N2L90.form442, 129, 34, 
P0.5N2L90.form443, 123, 4, 
P0.5N2L90.form444, 120, 0, 
P0.5N2L90.form445, 135, 4, 
P0.5N2L90.form446, 114, 4, 
P0.5N2L90.form447, 138, 11, 
P0.5N2L90.form448, 120, 0, 
P0.5N2L90.form449, 141, 0, 
P0.5N2L90.form450, 129, 65, 
P0.5N2L90.form451, 114, 2, 
P0.5N2L90.form452, 120, 0, 
P0.5N2L90.form453, 132, 0, 
P0.5N2L90.form454, 141, 75, 
P0.5N2L90.form455, 108, 0, 
P0.5N2L90.form456, 132, 21, 
P0.5N2L90.form457, 129, 1345, 
P0.5N2L90.form458, 138, 0, 
P0.5N2L90.form459, 108, 0, 
P0.5N2L90.form460, 126, 372, 
P0.5N2L90.form461, 120, TO, 
P0.5N2L90.form462, 117, 182, 
P0.5N2L90.form463, 126, 0, 
P0.5N2L90.form464, 123, 2, 
P0.5N2L90.form465, 138, TO, 
P0.5N2L90.form466, 123, 7729, 
P0.5N2L90.form467, 126, 65, 
P0.5N2L90.form468, 120, 16, 
P0.5N2L90.form469, 120, 42, 
P0.5N2L90.form470, 132, 0, 
P0.5N2L90.form471, 135, 135, 
P0.5N2L90.form472, 114, 0, 
P0.5N2L90.form473, 129, 121, 
P0.5N2L90.form474, 114, 152, 
P0.5N2L90.form475, 126, 3, 
P0.5N2L90.form476, 129, 0, 
P0.5N2L90.form477, 114, 1, 
P0.5N2L90.form478, 111, 1, 
P0.5N2L90.form479, 105, 0, 
P0.5N2L90.form480, 105, 0, 
P0.5N2L90.form481, 108, 0, 
P0.5N2L90.form482, 123, 0, 
P0.5N2L90.form483, 135, 121, 
P0.5N2L90.form484, 138, 0, 
P0.5N2L90.form485, 132, 1, 
P0.5N2L90.form486, 120, 0, 
P0.5N2L90.form487, 123, 384, 
P0.5N2L90.form488, 123, 40, 
P0.5N2L90.form489, 117, 6, 
P0.5N2L90.form490, 126, 0, 
P0.5N2L90.form491, 132, 800, 
P0.5N2L90.form492, 120, 109, 
P0.5N2L90.form493, 126, 3, 
P0.5N2L90.form494, 108, 5851, 
P0.5N2L90.form495, 126, 476, 
P0.5N2L90.form496, 138, 333, 
P0.5N2L90.form497, 105, 10, 
P0.5N2L90.form498, 126, 77, 
P0.5N2L90.form499, 129, 508, 
P0.5N4L10.form, 16, 2, 
P0.5N4L10.form1, 13, 8, 
P0.5N4L10.form2, 13, 1, 
P0.5N4L10.form3, 10, 0, 
P0.5N4L10.form4, 10, 1, 
P0.5N4L10.form5, 16, 7, 
P0.5N4L10.form6, 16, 24, 
P0.5N4L10.form7, 10, 0, 
P0.5N4L10.form8, 13, 9, 
P0.5N4L10.form9, 10, 1, 
P0.5N4L10.form10, 13, 22, 
P0.5N4L10.form11, 10, 6, 
P0.5N4L10.form12, 10, 13, 
P0.5N4L10.form13, 16, 11, 
P0.5N4L10.form14, 13, 0, 
P0.5N4L10.form15, 16, 2, 
P0.5N4L10.form16, 10, 1, 
P0.5N4L10.form17, 16, 5, 
P0.5N4L10.form18, 10, 1, 
P0.5N4L10.form19, 19, 31, 
P0.5N4L10.form20, 10, 1, 
P0.5N4L10.form21, 13, 0, 
P0.5N4L10.form22, 10, 0, 
P0.5N4L10.form23, 10, 3, 
P0.5N4L10.form24, 10, 16, 
P0.5N4L10.form25, 16, 0, 
P0.5N4L10.form26, 10, 1, 
P0.5N4L10.form27, 16, 23, 
P0.5N4L10.form28, 16, 2, 
P0.5N4L10.form29, 16, 15, 
P0.5N4L10.form30, 16, 0, 
P0.5N4L10.form31, 13, 3, 
P0.5N4L10.form32, 16, 29, 
P0.5N4L10.form33, 22, 72, 
P0.5N4L10.form34, 10, 0, 
P0.5N4L10.form35, 13, 1, 
P0.5N4L10.form36, 16, 16, 
P0.5N4L10.form37, 13, 24, 
P0.5N4L10.form38, 13, 4, 
P0.5N4L10.form39, 16, 6, 
P0.5N4L10.form40, 16, 4, 
P0.5N4L10.form41, 16, 11, 
P0.5N4L10.form42, 13, 30, 
P0.5N4L10.form43, 13, 0, 
P0.5N4L10.form44, 10, 0, 
P0.5N4L10.form45, 13, 3, 
P0.5N4L10.form46, 13, 24, 
P0.5N4L10.form47, 13, 14, 
P0.5N4L10.form48, 16, 12, 
P0.5N4L10.form49, 16, 117, 
P0.5N4L10.form50, 10, 0, 
P0.5N4L10.form51, 13, 2, 
P0.5N4L10.form52, 16, 0, 
P0.5N4L10.form53, 16, 20, 
P0.5N4L10.form54, 16, 20, 
P0.5N4L10.form55, 13, 5, 
P0.5N4L10.form56, 10, 0, 
P0.5N4L10.form57, 10, 1, 
P0.5N4L10.form58, 13, 0, 
P0.5N4L10.form59, 16, 7, 
P0.5N4L10.form60, 13, 4, 
P0.5N4L10.form61, 13, 0, 
P0.5N4L10.form62, 13, 15, 
P0.5N4L10.form63, 13, 2, 
P0.5N4L10.form64, 13, 22, 
P0.5N4L10.form65, 10, 0, 
P0.5N4L10.form66, 19, 0, 
P0.5N4L10.form67, 13, 6, 
P0.5N4L10.form68, 19, 24, 
P0.5N4L10.form69, 13, 3, 
P0.5N4L10.form70, 16, 87, 
P0.5N4L10.form71, 13, 0, 
P0.5N4L10.form72, 13, 163, 
P0.5N4L10.form73, 13, 1, 
P0.5N4L10.form74, 13, 0, 
P0.5N4L10.form75, 13, 0, 
P0.5N4L10.form76, 13, 27, 
P0.5N4L10.form77, 13, 1, 
P0.5N4L10.form78, 13, 2, 
P0.5N4L10.form79, 13, 12, 
P0.5N4L10.form80, 13, 2, 
P0.5N4L10.form81, 16, 6, 
P0.5N4L10.form82, 10, 2, 
P0.5N4L10.form83, 10, 11, 
P0.5N4L10.form84, 13, 0, 
P0.5N4L10.form85, 10, 0, 
P0.5N4L10.form86, 13, 2, 
P0.5N4L10.form87, 13, 3, 
P0.5N4L10.form88, 13, 13, 
P0.5N4L10.form89, 13, 3, 
P0.5N4L10.form90, 16, 1, 
P0.5N4L10.form91, 13, 16, 
P0.5N4L10.form92, 13, 0, 
P0.5N4L10.form93, 13, 9, 
P0.5N4L10.form94, 13, 0, 
P0.5N4L10.form95, 10, 0, 
P0.5N4L10.form96, 10, 0, 
P0.5N4L10.form97, 13, 1, 
P0.5N4L10.form98, 16, 8, 
P0.5N4L10.form99, 10, 1, 
P0.5N4L10.form100, 13, 5, 
P0.5N4L10.form101, 19, 28, 
P0.5N4L10.form102, 16, 3, 
P0.5N4L10.form103, 16, 6, 
P0.5N4L10.form104, 10, 0, 
P0.5N4L10.form105, 13, 1, 
P0.5N4L10.form106, 13, 1, 
P0.5N4L10.form107, 13, 52, 
P0.5N4L10.form108, 16, 2, 
P0.5N4L10.form109, 13, 0, 
P0.5N4L10.form110, 13, 6, 
P0.5N4L10.form111, 13, 31, 
P0.5N4L10.form112, 10, 1, 
P0.5N4L10.form113, 13, 0, 
P0.5N4L10.form114, 13, 13, 
P0.5N4L10.form115, 13, 0, 
P0.5N4L10.form116, 13, 1, 
P0.5N4L10.form117, 10, 0, 
P0.5N4L10.form118, 13, 8, 
P0.5N4L10.form119, 13, 32, 
P0.5N4L10.form120, 16, 8, 
P0.5N4L10.form121, 16, 0, 
P0.5N4L10.form122, 13, 0, 
P0.5N4L10.form123, 10, 0, 
P0.5N4L10.form124, 13, 0, 
P0.5N4L10.form125, 16, 2, 
P0.5N4L10.form126, 16, 14, 
P0.5N4L10.form127, 13, 0, 
P0.5N4L10.form128, 19, 8, 
P0.5N4L10.form129, 13, 0, 
P0.5N4L10.form130, 13, 0, 
P0.5N4L10.form131, 13, 8, 
P0.5N4L10.form132, 13, 0, 
P0.5N4L10.form133, 16, 0, 
P0.5N4L10.form134, 13, 3, 
P0.5N4L10.form135, 13, 5, 
P0.5N4L10.form136, 10, 0, 
P0.5N4L10.form137, 10, 0, 
P0.5N4L10.form138, 13, 0, 
P0.5N4L10.form139, 16, 23, 
P0.5N4L10.form140, 16, 37, 
P0.5N4L10.form141, 16, 0, 
P0.5N4L10.form142, 16, 40, 
P0.5N4L10.form143, 13, 11, 
P0.5N4L10.form144, 13, 6, 
P0.5N4L10.form145, 13, 2, 
P0.5N4L10.form146, 13, 0, 
P0.5N4L10.form147, 10, 14, 
P0.5N4L10.form148, 16, 16, 
P0.5N4L10.form149, 13, 14, 
P0.5N4L10.form150, 13, 34, 
P0.5N4L10.form151, 16, 13, 
P0.5N4L10.form152, 13, 33, 
P0.5N4L10.form153, 13, 0, 
P0.5N4L10.form154, 16, 9, 
P0.5N4L10.form155, 13, 1, 
P0.5N4L10.form156, 10, 2, 
P0.5N4L10.form157, 13, 0, 
P0.5N4L10.form158, 13, 0, 
P0.5N4L10.form159, 13, 2, 
P0.5N4L10.form160, 16, 17, 
P0.5N4L10.form161, 13, 4, 
P0.5N4L10.form162, 16, 17, 
P0.5N4L10.form163, 16, 22, 
P0.5N4L10.form164, 13, 4, 
P0.5N4L10.form165, 13, 59, 
P0.5N4L10.form166, 13, 0, 
P0.5N4L10.form167, 13, 84, 
P0.5N4L10.form168, 13, 1, 
P0.5N4L10.form169, 10, 0, 
P0.5N4L10.form170, 10, 2, 
P0.5N4L10.form171, 16, 27, 
P0.5N4L10.form172, 10, 0, 
P0.5N4L10.form173, 13, 10, 
P0.5N4L10.form174, 16, 1, 
P0.5N4L10.form175, 13, 257, 
P0.5N4L10.form176, 13, 0, 
P0.5N4L10.form177, 13, 0, 
P0.5N4L10.form178, 13, 5, 
P0.5N4L10.form179, 10, 0, 
P0.5N4L10.form180, 13, 15, 
P0.5N4L10.form181, 16, 0, 
P0.5N4L10.form182, 13, 6, 
P0.5N4L10.form183, 13, 0, 
P0.5N4L10.form184, 16, 1, 
P0.5N4L10.form185, 16, 14, 
P0.5N4L10.form186, 10, 0, 
P0.5N4L10.form187, 13, 5, 
P0.5N4L10.form188, 13, 0, 
P0.5N4L10.form189, 10, 0, 
P0.5N4L10.form190, 16, 1, 
P0.5N4L10.form191, 10, 0, 
P0.5N4L10.form192, 10, 3, 
P0.5N4L10.form193, 19, 17, 
P0.5N4L10.form194, 16, 1, 
P0.5N4L10.form195, 10, 0, 
P0.5N4L10.form196, 16, 7, 
P0.5N4L10.form197, 16, 129, 
P0.5N4L10.form198, 16, 31, 
P0.5N4L10.form199, 10, 0, 
P0.5N4L10.form200, 10, 0, 
P0.5N4L10.form201, 13, 1, 
P0.5N4L10.form202, 13, 12, 
P0.5N4L10.form203, 10, 0, 
P0.5N4L10.form204, 13, 1, 
P0.5N4L10.form205, 19, 23, 
P0.5N4L10.form206, 13, 26, 
P0.5N4L10.form207, 10, 11, 
P0.5N4L10.form208, 13, 4, 
P0.5N4L10.form209, 16, 62, 
P0.5N4L10.form210, 13, 8, 
P0.5N4L10.form211, 13, 5, 
P0.5N4L10.form212, 10, 2, 
P0.5N4L10.form213, 10, 1, 
P0.5N4L10.form214, 10, 0, 
P0.5N4L10.form215, 10, 0, 
P0.5N4L10.form216, 13, 6, 
P0.5N4L10.form217, 19, 48, 
P0.5N4L10.form218, 10, 0, 
P0.5N4L10.form219, 13, 16, 
P0.5N4L10.form220, 16, 10, 
P0.5N4L10.form221, 13, 2, 
P0.5N4L10.form222, 13, 3, 
P0.5N4L10.form223, 16, 2, 
P0.5N4L10.form224, 16, 15, 
P0.5N4L10.form225, 13, 16, 
P0.5N4L10.form226, 10, 0, 
P0.5N4L10.form227, 16, 10, 
P0.5N4L10.form228, 13, 5, 
P0.5N4L10.form229, 10, 8, 
P0.5N4L10.form230, 10, 4, 
P0.5N4L10.form231, 16, 0, 
P0.5N4L10.form232, 13, 6, 
P0.5N4L10.form233, 10, 0, 
P0.5N4L10.form234, 10, 3, 
P0.5N4L10.form235, 13, 1, 
P0.5N4L10.form236, 13, 6, 
P0.5N4L10.form237, 13, 2, 
P0.5N4L10.form238, 16, 1, 
P0.5N4L10.form239, 13, 2, 
P0.5N4L10.form240, 13, 3, 
P0.5N4L10.form241, 10, 0, 
P0.5N4L10.form242, 13, 0, 
P0.5N4L10.form243, 13, 5, 
P0.5N4L10.form244, 13, 17, 
P0.5N4L10.form245, 10, 1, 
P0.5N4L10.form246, 13, 0, 
P0.5N4L10.form247, 13, 0, 
P0.5N4L10.form248, 13, 2, 
P0.5N4L10.form249, 13, 0, 
P0.5N4L10.form250, 16, 0, 
P0.5N4L10.form251, 13, 2, 
P0.5N4L10.form252, 13, 0, 
P0.5N4L10.form253, 13, 2, 
P0.5N4L10.form254, 10, 10, 
P0.5N4L10.form255, 13, 4, 
P0.5N4L10.form256, 10, 18, 
P0.5N4L10.form257, 13, 0, 
P0.5N4L10.form258, 16, 36, 
P0.5N4L10.form259, 13, 6, 
P0.5N4L10.form260, 10, 1, 
P0.5N4L10.form261, 19, 95, 
P0.5N4L10.form262, 13, 0, 
P0.5N4L10.form263, 13, 1, 
P0.5N4L10.form264, 10, 0, 
P0.5N4L10.form265, 10, 0, 
P0.5N4L10.form266, 10, 1, 
P0.5N4L10.form267, 16, 23, 
P0.5N4L10.form268, 16, 3, 
P0.5N4L10.form269, 13, 34, 
P0.5N4L10.form270, 10, 3, 
P0.5N4L10.form271, 13, 0, 
P0.5N4L10.form272, 13, 0, 
P0.5N4L10.form273, 10, 0, 
P0.5N4L10.form274, 10, 1, 
P0.5N4L10.form275, 13, 0, 
P0.5N4L10.form276, 10, 6, 
P0.5N4L10.form277, 13, 2, 
P0.5N4L10.form278, 13, 0, 
P0.5N4L10.form279, 19, 2, 
P0.5N4L10.form280, 10, 1, 
P0.5N4L10.form281, 10, 0, 
P0.5N4L10.form282, 16, 35, 
P0.5N4L10.form283, 13, 2, 
P0.5N4L10.form284, 19, 3, 
P0.5N4L10.form285, 13, 8, 
P0.5N4L10.form286, 16, 12, 
P0.5N4L10.form287, 10, 2, 
P0.5N4L10.form288, 13, 0, 
P0.5N4L10.form289, 16, 0, 
P0.5N4L10.form290, 19, 172, 
P0.5N4L10.form291, 16, 5, 
P0.5N4L10.form292, 13, 1, 
P0.5N4L10.form293, 13, 0, 
P0.5N4L10.form294, 13, 0, 
P0.5N4L10.form295, 16, 2, 
P0.5N4L10.form296, 13, 0, 
P0.5N4L10.form297, 16, 0, 
P0.5N4L10.form298, 13, 1, 
P0.5N4L10.form299, 16, 9, 
P0.5N4L10.form300, 13, 30, 
P0.5N4L10.form301, 16, 24, 
P0.5N4L10.form302, 13, 3, 
P0.5N4L10.form303, 16, 11, 
P0.5N4L10.form304, 16, 9, 
P0.5N4L10.form305, 16, 71, 
P0.5N4L10.form306, 13, 6, 
P0.5N4L10.form307, 13, 8, 
P0.5N4L10.form308, 16, 43, 
P0.5N4L10.form309, 19, 176, 
P0.5N4L10.form310, 16, 2, 
P0.5N4L10.form311, 10, 3, 
P0.5N4L10.form312, 10, 0, 
P0.5N4L10.form313, 13, 0, 
P0.5N4L10.form314, 16, 1, 
P0.5N4L10.form315, 19, 4, 
P0.5N4L10.form316, 16, 102, 
P0.5N4L10.form317, 16, 25, 
P0.5N4L10.form318, 16, 10, 
P0.5N4L10.form319, 10, 0, 
P0.5N4L10.form320, 16, 2, 
P0.5N4L10.form321, 16, 25, 
P0.5N4L10.form322, 13, 10, 
P0.5N4L10.form323, 13, 0, 
P0.5N4L10.form324, 16, 82, 
P0.5N4L10.form325, 13, 1, 
P0.5N4L10.form326, 10, 9, 
P0.5N4L10.form327, 13, 0, 
P0.5N4L10.form328, 13, 1, 
P0.5N4L10.form329, 16, 7, 
P0.5N4L10.form330, 10, 2, 
P0.5N4L10.form331, 13, 3, 
P0.5N4L10.form332, 10, 42, 
P0.5N4L10.form333, 16, 14, 
P0.5N4L10.form334, 13, 3, 
P0.5N4L10.form335, 13, 1, 
P0.5N4L10.form336, 19, 54, 
P0.5N4L10.form337, 13, 3, 
P0.5N4L10.form338, 19, 61, 
P0.5N4L10.form339, 10, 0, 
P0.5N4L10.form340, 16, 3, 
P0.5N4L10.form341, 10, 0, 
P0.5N4L10.form342, 16, 0, 
P0.5N4L10.form343, 10, 10, 
P0.5N4L10.form344, 13, 2, 
P0.5N4L10.form345, 16, 40, 
P0.5N4L10.form346, 10, 12, 
P0.5N4L10.form347, 16, 0, 
P0.5N4L10.form348, 13, 23, 
P0.5N4L10.form349, 19, 15, 
P0.5N4L10.form350, 16, 76, 
P0.5N4L10.form351, 13, 60, 
P0.5N4L10.form352, 13, 9, 
P0.5N4L10.form353, 10, 0, 
P0.5N4L10.form354, 10, 0, 
P0.5N4L10.form355, 19, 6, 
P0.5N4L10.form356, 16, 17, 
P0.5N4L10.form357, 10, 3, 
P0.5N4L10.form358, 19, 0, 
P0.5N4L10.form359, 13, 0, 
P0.5N4L10.form360, 10, 0, 
P0.5N4L10.form361, 13, 0, 
P0.5N4L10.form362, 13, 0, 
P0.5N4L10.form363, 10, 0, 
P0.5N4L10.form364, 16, 14, 
P0.5N4L10.form365, 10, 1, 
P0.5N4L10.form366, 13, 0, 
P0.5N4L10.form367, 13, 16, 
P0.5N4L10.form368, 10, 0, 
P0.5N4L10.form369, 10, 2, 
P0.5N4L10.form370, 10, 0, 
P0.5N4L10.form371, 19, 9, 
P0.5N4L10.form372, 13, 23, 
P0.5N4L10.form373, 10, 0, 
P0.5N4L10.form374, 10, 3, 
P0.5N4L10.form375, 10, 0, 
P0.5N4L10.form376, 16, 1, 
P0.5N4L10.form377, 16, 9, 
P0.5N4L10.form378, 13, 0, 
P0.5N4L10.form379, 13, 3, 
P0.5N4L10.form380, 13, 0, 
P0.5N4L10.form381, 10, 5, 
P0.5N4L10.form382, 16, 23, 
P0.5N4L10.form383, 16, 3, 
P0.5N4L10.form384, 13, 0, 
P0.5N4L10.form385, 13, 2, 
P0.5N4L10.form386, 19, 7, 
P0.5N4L10.form387, 13, 2, 
P0.5N4L10.form388, 10, 0, 
P0.5N4L10.form389, 16, 18, 
P0.5N4L10.form390, 13, 0, 
P0.5N4L10.form391, 13, 0, 
P0.5N4L10.form392, 13, 0, 
P0.5N4L10.form393, 13, 2, 
P0.5N4L10.form394, 16, 15, 
P0.5N4L10.form395, 16, 30, 
P0.5N4L10.form396, 10, 2, 
P0.5N4L10.form397, 16, 10, 
P0.5N4L10.form398, 10, 1, 
P0.5N4L10.form399, 16, 11, 
P0.5N4L10.form400, 10, 0, 
P0.5N4L10.form401, 16, 0, 
P0.5N4L10.form402, 13, 10, 
P0.5N4L10.form403, 19, 35, 
P0.5N4L10.form404, 10, 6, 
P0.5N4L10.form405, 16, 14, 
P0.5N4L10.form406, 10, 2, 
P0.5N4L10.form407, 10, 5, 
P0.5N4L10.form408, 13, 0, 
P0.5N4L10.form409, 13, 2, 
P0.5N4L10.form410, 10, 12, 
P0.5N4L10.form411, 10, 1, 
P0.5N4L10.form412, 13, 11, 
P0.5N4L10.form413, 16, 8, 
P0.5N4L10.form414, 13, 0, 
P0.5N4L10.form415, 13, 0, 
P0.5N4L10.form416, 10, 0, 
P0.5N4L10.form417, 10, 4, 
P0.5N4L10.form418, 10, 0, 
P0.5N4L10.form419, 10, 0, 
P0.5N4L10.form420, 10, 9, 
P0.5N4L10.form421, 10, 5, 
P0.5N4L10.form422, 13, 0, 
P0.5N4L10.form423, 10, 13, 
P0.5N4L10.form424, 13, 0, 
P0.5N4L10.form425, 13, 3, 
P0.5N4L10.form426, 16, 7, 
P0.5N4L10.form427, 10, 0, 
P0.5N4L10.form428, 19, 12, 
P0.5N4L10.form429, 19, 17, 
P0.5N4L10.form430, 13, 59, 
P0.5N4L10.form431, 13, 3, 
P0.5N4L10.form432, 13, 0, 
P0.5N4L10.form433, 10, 1, 
P0.5N4L10.form434, 19, 10, 
P0.5N4L10.form435, 13, 3, 
P0.5N4L10.form436, 16, 9, 
P0.5N4L10.form437, 13, 1, 
P0.5N4L10.form438, 13, 1, 
P0.5N4L10.form439, 10, 0, 
P0.5N4L10.form440, 10, 0, 
P0.5N4L10.form441, 10, 11, 
P0.5N4L10.form442, 13, 5, 
P0.5N4L10.form443, 13, 1, 
P0.5N4L10.form444, 16, 0, 
P0.5N4L10.form445, 16, 12, 
P0.5N4L10.form446, 13, 4, 
P0.5N4L10.form447, 16, 16, 
P0.5N4L10.form448, 10, 4, 
P0.5N4L10.form449, 13, 1, 
P0.5N4L10.form450, 19, 11, 
P0.5N4L10.form451, 13, 0, 
P0.5N4L10.form452, 10, 0, 
P0.5N4L10.form453, 13, 0, 
P0.5N4L10.form454, 10, 1, 
P0.5N4L10.form455, 13, 1, 
P0.5N4L10.form456, 10, 1, 
P0.5N4L10.form457, 10, 0, 
P0.5N4L10.form458, 13, 3, 
P0.5N4L10.form459, 13, 2, 
P0.5N4L10.form460, 10, 3, 
P0.5N4L10.form461, 10, 0, 
P0.5N4L10.form462, 10, 3, 
P0.5N4L10.form463, 13, 5, 
P0.5N4L10.form464, 13, 3, 
P0.5N4L10.form465, 10, 0, 
P0.5N4L10.form466, 19, 7, 
P0.5N4L10.form467, 16, 99, 
P0.5N4L10.form468, 13, 4, 
P0.5N4L10.form469, 13, 2, 
P0.5N4L10.form470, 19, 8, 
P0.5N4L10.form471, 16, 1, 
P0.5N4L10.form472, 13, 4, 
P0.5N4L10.form473, 10, 0, 
P0.5N4L10.form474, 13, 68, 
P0.5N4L10.form475, 16, 1, 
P0.5N4L10.form476, 13, 0, 
P0.5N4L10.form477, 10, 2, 
P0.5N4L10.form478, 10, 0, 
P0.5N4L10.form479, 13, 5, 
P0.5N4L10.form480, 10, 1, 
P0.5N4L10.form481, 13, 0, 
P0.5N4L10.form482, 13, 22, 
P0.5N4L10.form483, 10, 0, 
P0.5N4L10.form484, 16, 66, 
P0.5N4L10.form485, 10, 1, 
P0.5N4L10.form486, 13, 5, 
P0.5N4L10.form487, 22, 13, 
P0.5N4L10.form488, 13, 0, 
P0.5N4L10.form489, 10, 8, 
P0.5N4L10.form490, 13, 6, 
P0.5N4L10.form491, 10, 2, 
P0.5N4L10.form492, 10, 0, 
P0.5N4L10.form493, 16, 11, 
P0.5N4L10.form494, 10, 21, 
P0.5N4L10.form495, 13, 11, 
P0.5N4L10.form496, 10, 1, 
P0.5N4L10.form497, 13, 1, 
P0.5N4L10.form498, 13, 5, 
