formula, size, congruence-pq, total, solver, subsumption
P0.5N2L20.form110, 29, 7, 0, 7
P0.5N2L20.form111, 29, 3, 0, 2
P0.5N2L20.form112, 23, 7, 0, 7
P0.5N2L20.form113, 26, 2, 0, 1
P0.5N2L20.form114, 29, 4, 0, 4
P0.5N2L20.form115, 23, 13, 0, 13
P0.5N2L20.form116, 23, 0, 0, 0
P0.5N2L20.form117, 26, 20, 0, 20
P0.5N2L20.form118, 26, 0, 0, 0
P0.5N2L20.form119, 23, 0, 0, 0
P0.5N2L20.form120, 26, 0, 0, 0
P0.5N2L20.form121, 20, 1, 0, 1
P0.5N2L20.form122, 29, 72, 2, 61
P0.5N2L20.form123, 29, 13, 0, 11
P0.5N2L20.form124, 26, 5, 0, 4
P0.5N2L20.form125, 23, 0, 0, 0
P0.5N2L20.form126, 32, 6, 1, 5
P0.5N2L20.form127, 29, 51, 2, 43
P0.5N2L20.form128, 20, 8, 0, 7
P0.5N2L20.form129, 32, 16, 0, 11
P0.5N2L20.form130, 38, 15, 0, 11
P0.5N2L20.form131, 29, 10, 0, 8
P0.5N2L20.form132, 26, 2, 0, 2
P0.5N2L20.form133, 29, 1, 0, 0
P0.5N2L20.form134, 23, 0, 0, 0
P0.5N2L20.form135, 26, 2, 0, 2
P0.5N2L20.form136, 26, 2, 0, 2
P0.5N2L20.form137, 29, 13, 0, 10
P0.5N2L20.form138, 26, 3, 0, 2
P0.5N2L20.form139, 32, 0, 0, 0
P0.5N2L20.form140, 20, 0, 0, 0
P0.5N2L20.form141, 29, 53, 0, 28
P0.5N2L20.form142, 29, 0, 0, 0
P0.5N2L20.form143, 29, 0, 0, 0
P0.5N2L20.form144, 29, 6, 0, 3
P0.5N2L20.form145, 26, 0, 0, 0
P0.5N2L20.form146, 20, 8, 1, 5
P0.5N2L20.form147, 29, 3, 0, 2
P0.5N2L20.form148, 26, 0, 0, 0
P0.5N2L20.form149, 20, 1, 0, 1
P0.5N2L20.form150, 35, 27, 0, 12
P0.5N2L20.form151, 26, 6, 0, 6
P0.5N2L20.form152, 23, 0, 0, 0
P0.5N2L20.form153, 29, 6, 0, 3
P0.5N2L20.form154, 26, 2, 0, 1
P0.5N2L20.form155, 23, 4, 0, 2
P0.5N2L20.form156, 29, 6, 1, 3
P0.5N2L20.form157, 29, 0, 0, 0
P0.5N2L20.form158, 26, 4, 0, 4
P0.5N2L20.form159, 26, 1, 0, 1
P0.5N2L20.form160, 29, 12, 0, 10
P0.5N2L20.form161, 26, 1, 0, 1
P0.5N2L20.form162, 26, 14, 0, 11
P0.5N2L20.form163, 29, 0, 0, 0
P0.5N2L20.form164, 26, 14, 0, 13
P0.5N2L20.form165, 26, 2, 0, 2
P0.5N2L20.form166, 26, 2, 0, 2
P0.5N2L20.form167, 23, 7, 0, 5
P0.5N2L20.form168, 26, 2, 1, 1
P0.5N2L20.form169, 32, 14, 1, 7
P0.5N2L20.form170, 29, 4, 1, 2
P0.5N2L20.form171, 23, 0, 0, 0
P0.5N2L20.form172, 32, 34, 0, 29
P0.5N2L20.form173, 32, 13, 0, 11
P0.5N2L20.form174, 29, 0, 0, 0
P0.5N2L20.form175, 23, 0, 0, 0
P0.5N2L20.form176, 23, 9, 0, 5
P0.5N2L20.form177, 26, 1, 0, 1
P0.5N2L20.form178, 32, 5, 0, 4
P0.5N2L20.form179, 26, 5, 0, 4
P0.5N2L20.form180, 23, 5, 1, 4
P0.5N2L20.form181, 23, 3, 0, 3
P0.5N2L20.form182, 35, 26, 0, 24
P0.5N2L20.form183, 32, 1, 0, 1
P0.5N2L20.form184, 32, 14, 1, 3
P0.5N2L20.form185, 29, 9, 0, 7
P0.5N2L20.form186, 32, 26, 0, 19
P0.5N2L20.form187, 29, 76, 1, 66
P0.5N2L20.form188, 23, 1, 0, 1
P0.5N2L20.form189, 23, 15, 0, 13
P0.5N2L20.form190, 26, 2, 0, 2
P0.5N2L20.form191, 32, 6, 0, 5
P0.5N2L20.form192, 26, 7, 1, 5
P0.5N2L20.form193, 29, 1, 0, 1
P0.5N2L20.form194, 23, 0, 0, 0
P0.5N2L20.form195, 32, 25, 0, 11
P0.5N2L20.form196, 32, 57, 1, 43
P0.5N2L20.form197, 26, 0, 0, 0
P0.5N2L20.form198, 29, 7, 0, 6
P0.5N2L20.form199, 23, 0, 0, 0
P0.5N2L20.form200, 29, 32, 0, 23
P0.5N2L20.form201, 23, 0, 0, 0
P0.5N2L20.form202, 32, 26, 0, 21
P0.5N2L20.form203, 29, 0, 0, 0
P0.5N2L20.form204, 26, 14, 0, 11
P0.5N2L20.form205, 29, 0, 0, 0
P0.5N2L20.form206, 32, 0, 0, 0
P0.5N2L20.form207, 29, 5, 0, 4
P0.5N2L20.form208, 32, 0, 0, 0
P0.5N2L20.form209, 29, 0, 0, 0
P0.5N2L20.form210, 32, 9, 0, 8
P0.5N2L20.form211, 23, 28, 0, 27
P0.5N2L20.form212, 26, 3, 0, 3
P0.5N2L20.form213, 23, 1, 0, 1
P0.5N2L20.form214, 32, 0, 0, 0
P0.5N2L20.form215, 29, 4, 0, 3
P0.5N2L20.form216, 32, 17, 0, 12
P0.5N2L20.form217, 26, 16, 1, 14
P0.5N2L20.form218, 20, 5, 1, 4
P0.5N2L20.form219, 29, 0, 0, 0
P0.5N2L20.form220, 32, 1, 0, 1
P0.5N2L20.form221, 23, 0, 0, 0
P0.5N2L20.form222, 20, 2, 0, 1
P0.5N2L20.form223, 26, 8, 0, 8
P0.5N2L20.form224, 23, 0, 0, 0
P0.5N2L20.form225, 29, 9, 0, 7
P0.5N2L20.form226, 20, 0, 0, 0
P0.5N2L20.form227, 29, 2, 1, 0
P0.5N2L20.form228, 29, 17, 0, 13
P0.5N2L20.form229, 26, 2, 0, 2
P0.5N2L20.form230, 20, 1, 0, 1
P0.5N2L20.form231, 29, 0, 0, 0
P0.5N2L20.form232, 20, 0, 0, 0
P0.5N2L20.form233, 23, 18, 0, 17
P0.5N2L20.form234, 29, 6, 0, 3
P0.5N2L20.form235, 29, 0, 0, 0
P0.5N2L20.form236, 23, 0, 0, 0
P0.5N2L20.form237, 29, 24, 1, 18
P0.5N2L20.form238, 29, 1, 0, 1
P0.5N2L20.form239, 26, 5, 0, 5
P0.5N2L20.form240, 26, 6, 0, 6
P0.5N2L20.form241, 29, 17, 0, 13
P0.5N2L20.form242, 26, 11, 0, 7
P0.5N2L20.form243, 26, 0, 0, 0
P0.5N2L20.form244, 32, 17, 1, 13
P0.5N2L20.form245, 32, 5, 0, 5
P0.5N2L20.form246, 29, 19, 1, 13
P0.5N2L20.form247, 26, 6, 0, 5
P0.5N2L20.form248, 26, 0, 0, 0
P0.5N2L20.form249, 23, 5, 0, 5
P0.5N2L20.form250, 32, 0, 0, 0
P0.5N2L20.form251, 26, 2, 0, 2
P0.5N2L20.form252, 23, 3, 0, 2
P0.5N2L20.form253, 26, 30, 1, 24
P0.5N2L20.form254, 26, 0, 0, 0
P0.5N2L20.form255, 26, 1, 0, 1
P0.5N2L20.form256, 29, 0, 0, 0
P0.5N2L20.form257, 29, 0, 0, 0
P0.5N2L20.form258, 29, 10, 0, 8
P0.5N2L20.form259, 29, 19, 0, 14
P0.5N2L20.form260, 23, 12, 1, 10
P0.5N2L20.form261, 29, 0, 0, 0
P0.5N2L20.form262, 20, 1, 0, 1
P0.5N2L20.form263, 20, 2, 0, 2
P0.5N2L20.form264, 23, 16, 0, 14
P0.5N2L20.form265, 32, 0, 0, 0
P0.5N2L20.form266, 29, 25, 0, 19
P0.5N2L20.form267, 29, 40, 1, 32
P0.5N2L20.form268, 32, 0, 0, 0
P0.5N2L20.form269, 26, 1, 0, 1
P0.5N2L20.form270, 35, 11, 0, 7
P0.5N2L20.form271, 23, 4, 0, 3
P0.5N2L20.form272, 29, 3, 0, 3
P0.5N2L20.form273, 26, 0, 0, 0
P0.5N2L20.form274, 23, 0, 0, 0
P0.5N2L20.form275, 35, 9, 0, 8
P0.5N2L20.form276, 29, 43, 1, 30
P0.5N2L20.form277, 29, 0, 0, 0
P0.5N2L20.form278, 26, 0, 0, 0
P0.5N2L20.form279, 32, 24, 0, 16
P0.5N2L20.form280, 26, 2, 0, 2
P0.5N2L20.form281, 23, 0, 0, 0
P0.5N2L20.form282, 32, 3, 0, 0
P0.5N2L20.form283, 29, 0, 0, 0
P0.5N2L20.form284, 35, 2, 0, 2
P0.5N2L20.form285, 26, 0, 0, 0
P0.5N2L20.form286, 29, 23, 0, 14
P0.5N2L20.form287, 26, 18, 0, 11
P0.5N2L20.form288, 26, 3, 0, 2
P0.5N2L20.form289, 23, 0, 0, 0
P0.5N2L20.form290, 23, 25, 0, 21
P0.5N2L20.form291, 26, 2, 0, 2
P0.5N2L20.form292, 26, 10, 0, 9
P0.5N2L20.form293, 26, 4, 0, 4
P0.5N2L20.form294, 23, 0, 0, 0
P0.5N2L20.form295, 26, 0, 0, 0
P0.5N2L20.form296, 26, 8, 0, 5
P0.5N2L20.form297, 20, 2, 0, 2
P0.5N2L20.form298, 32, 2, 0, 2
P0.5N2L20.form299, 23, 9, 0, 8
P0.5N2L20.form300, 32, 108, 1, 43
P0.5N2L20.form301, 20, 1, 0, 1
P0.5N2L20.form302, 29, 2, 0, 2
P0.5N2L20.form303, 26, 12, 1, 10
P0.5N2L20.form304, 20, 6, 0, 5
P0.5N2L20.form305, 32, 0, 0, 0
P0.5N2L20.form306, 23, 5, 1, 4
P0.5N2L20.form307, 23, 1, 0, 0
P0.5N2L20.form308, 32, 0, 0, 0
P0.5N2L20.form309, 32, 14, 0, 14
P0.5N2L20.form310, 35, 0, 0, 0
P0.5N2L20.form311, 26, 16, 0, 13
P0.5N2L20.form312, 26, 7, 1, 6
P0.5N2L20.form313, 23, 1, 0, 1
P0.5N2L20.form314, 29, 0, 0, 0
P0.5N2L20.form315, 29, 66, 1, 53
P0.5N2L20.form316, 26, 3, 0, 2
P0.5N2L20.form317, 35, 48, 0, 42
P0.5N2L20.form318, 26, 1, 0, 1
P0.5N2L20.form319, 23, 2, 1, 1
P0.5N2L20.form320, 35, 15, 2, 9
P0.5N2L20.form321, 26, 2, 1, 1
P0.5N2L20.form322, 29, 4, 0, 1
P0.5N2L20.form323, 20, 1, 1, 0
P0.5N2L20.form324, 23, 2, 0, 1
P0.5N2L20.form325, 26, 1, 0, 1
P0.5N2L20.form326, 35, 0, 0, 0
P0.5N2L20.form327, 20, 0, 0, 0
P0.5N2L20.form328, 32, 3, 0, 2
P0.5N2L20.form329, 29, 11, 0, 11
P0.5N2L20.form330, 23, 5, 0, 5
P0.5N2L20.form331, 23, 8, 2, 4
P0.5N2L20.form332, 32, 14, 0, 11
P0.5N2L20.form333, 20, 0, 0, 0
P0.5N2L20.form334, 23, 0, 0, 0
P0.5N2L20.form335, 32, 11, 1, 9
P0.5N2L20.form336, 32, 8, 0, 7
P0.5N2L20.form337, 23, 0, 0, 0
P0.5N2L20.form338, 20, 4, 0, 4
P0.5N2L20.form339, 20, 1, 0, 1
P0.5N2L20.form340, 32, 16, 0, 13
P0.5N2L20.form341, 29, 1, 0, 1
P0.5N2L20.form342, 29, 0, 0, 0
P0.5N2L20.form343, 29, 0, 0, 0
P0.5N2L20.form344, 23, 34, 0, 26
P0.5N2L20.form345, 26, 2, 0, 2
P0.5N2L20.form346, 26, 5, 0, 4
P0.5N2L20.form347, 23, 1, 0, 1
P0.5N2L20.form348, 29, 3, 0, 3
P0.5N2L20.form349, 29, 0, 0, 0
P0.5N2L20.form350, 23, 9, 0, 8
P0.5N2L20.form351, 29, 3, 0, 3
P0.5N2L20.form352, 32, 58, 0, 37
P0.5N2L20.form353, 29, 5, 0, 5
P0.5N2L20.form354, 32, 0, 0, 0
P0.5N2L20.form355, 29, 0, 0, 0
P0.5N2L20.form356, 29, 0, 0, 0
P0.5N2L20.form357, 23, 1, 0, 1
P0.5N2L20.form358, 23, 1, 0, 1
P0.5N2L20.form359, 26, 0, 0, 0
P0.5N2L20.form360, 29, 12, 0, 9
P0.5N2L20.form361, 29, 1, 0, 1
P0.5N2L20.form362, 32, 75, 0, 56
P0.5N2L20.form363, 32, 2, 0, 2
P0.5N2L20.form364, 32, 5, 0, 5
P0.5N2L20.form365, 23, 2, 0, 1
P0.5N2L20.form366, 26, 5, 0, 5
P0.5N2L20.form367, 20, 0, 0, 0
P0.5N2L20.form368, 23, 4, 0, 4
P0.5N2L20.form369, 29, 30, 1, 28
P0.5N2L20.form370, 23, 4, 0, 3
P0.5N2L20.form371, 29, 3, 0, 1
P0.5N2L20.form372, 35, 10, 0, 10
P0.5N2L20.form373, 32, 44, 0, 40
P0.5N2L20.form374, 23, 1, 0, 1
P0.5N2L20.form375, 26, 0, 0, 0
P0.5N2L20.form376, 26, 7, 0, 5
P0.5N2L20.form377, 20, 2, 0, 2
P0.5N2L20.form378, 32, 0, 0, 0
P0.5N2L20.form379, 29, 0, 0, 0
P0.5N2L20.form380, 29, 0, 0, 0
P0.5N2L20.form381, 29, 4, 0, 3
P0.5N2L20.form382, 29, 9, 0, 9
P0.5N2L20.form383, 29, 15, 0, 13
P0.5N2L20.form384, 26, 30, 0, 26
P0.5N2L20.form385, 23, 0, 0, 0
P0.5N2L20.form386, 26, 12, 0, 12
P0.5N2L20.form387, 26, 0, 0, 0
P0.5N2L20.form388, 23, 0, 0, 0
P0.5N2L20.form389, 32, 8, 0, 6
P0.5N2L20.form390, 26, 7, 0, 5
P0.5N2L20.form391, 26, 3, 0, 3
P0.5N2L20.form392, 20, 0, 0, 0
P0.5N2L20.form393, 26, 0, 0, 0
P0.5N2L20.form394, 32, 2, 0, 1
P0.5N2L20.form395, 26, 1, 0, 0
P0.5N2L20.form396, 32, 3, 0, 2
P0.5N2L20.form397, 29, 5, 0, 4
P0.5N2L20.form398, 26, 0, 0, 0
P0.5N2L20.form399, 23, 0, 0, 0
P0.5N2L20.form400, 29, 1, 0, 0
P0.5N2L20.form401, 29, 1, 0, 1
P0.5N2L20.form402, 23, 0, 0, 0
P0.5N2L20.form403, 26, 2, 0, 2
P0.5N2L20.form404, 35, 0, 0, 0
P0.5N2L20.form405, 29, 6, 0, 4
P0.5N2L20.form406, 32, 4, 1, 3
P0.5N2L20.form407, 26, 10, 2, 8
P0.5N2L20.form408, 23, 1, 0, 0
P0.5N2L20.form409, 26, 12, 0, 11
P0.5N2L20.form410, 32, 1, 0, 0
P0.5N2L20.form411, 29, 1, 0, 1
P0.5N2L20.form412, 35, 0, 0, 0
P0.5N2L20.form413, 29, 12, 1, 9
P0.5N2L20.form414, 23, 6, 0, 6
P0.5N2L20.form415, 26, 2, 1, 0
P0.5N2L20.form416, 29, 0, 0, 0
P0.5N2L20.form417, 29, 9, 0, 9
P0.5N2L20.form418, 26, 21, 0, 17
P0.5N2L20.form419, 32, 0, 0, 0
P0.5N2L20.form420, 26, 0, 0, 0
P0.5N2L20.form421, 26, 1, 0, 1
P0.5N2L20.form422, 26, 16, 0, 14
P0.5N2L20.form423, 23, 0, 0, 0
P0.5N2L20.form424, 29, 0, 0, 0
P0.5N2L20.form425, 26, 3, 1, 1
P0.5N2L20.form426, 23, 0, 0, 0
P0.5N2L20.form427, 35, 1, 0, 1
P0.5N2L20.form428, 26, 2, 0, 2
P0.5N2L20.form429, 32, 130, 1, 97
P0.5N2L20.form430, 32, 6, 0, 6
P0.5N2L20.form431, 20, 0, 0, 0
P0.5N2L20.form432, 26, 1, 0, 1
P0.5N2L20.form433, 23, 1, 0, 1
P0.5N2L20.form434, 20, 5, 0, 4
P0.5N2L20.form435, 32, 4, 0, 3
P0.5N2L20.form436, 29, 0, 0, 0
P0.5N2L20.form437, 26, 3, 0, 2
P0.5N2L20.form438, 29, 0, 0, 0
P0.5N2L20.form439, 23, 9, 1, 6
P0.5N2L20.form440, 23, 0, 0, 0
P0.5N2L20.form441, 23, 0, 0, 0
P0.5N2L20.form442, 29, 11, 0, 10
P0.5N2L20.form443, 20, 8, 0, 8
P0.5N2L20.form444, 26, 2, 0, 1
P0.5N2L20.form445, 23, 0, 0, 0
P0.5N2L20.form446, 23, 66, 0, 56
P0.5N2L20.form447, 23, 0, 0, 0
P0.5N2L20.form448, 29, 0, 0, 0
P0.5N2L20.form449, 26, 13, 0, 12
P0.5N2L20.form450, 26, 0, 0, 0
P0.5N2L20.form451, 29, 27, 0, 22
P0.5N2L20.form452, 29, 168, 0, 133
P0.5N2L20.form453, 26, 0, 0, 0
P0.5N2L20.form454, 26, 22, 1, 13
P0.5N2L20.form455, 23, 37, 1, 25
P0.5N2L20.form456, 32, 0, 0, 0
P0.5N2L20.form457, 26, 2, 0, 2
P0.5N2L20.form458, 32, 54, 0, 52
P0.5N2L20.form459, 23, 0, 0, 0
P0.5N2L20.form460, 23, 0, 0, 0
P0.5N2L20.form461, 26, 0, 0, 0
P0.5N2L20.form462, 26, 0, 0, 0
P0.5N2L20.form463, 32, 5, 1, 3
P0.5N2L20.form464, 23, 0, 0, 0
P0.5N2L20.form465, 23, 32, 1, 27
P0.5N2L20.form466, 26, 4, 0, 4
P0.5N2L20.form467, 23, 1, 0, 1
P0.5N2L20.form468, 29, 16, 0, 12
P0.5N2L20.form469, 32, 18, 0, 14
P0.5N2L20.form470, 23, 3, 0, 3
P0.5N2L20.form471, 23, 16, 0, 13
P0.5N2L20.form472, 26, 26, 0, 22
P0.5N2L20.form473, 32, 3, 0, 2
P0.5N2L20.form474, 29, 18, 0, 17
P0.5N2L20.form475, 29, 20, 0, 9
P0.5N2L20.form476, 29, 3, 0, 3
P0.5N2L20.form477, 23, 6, 1, 3
P0.5N2L20.form478, 20, 0, 0, 0
P0.5N2L20.form479, 23, 44, 0, 40
P0.5N2L20.form480, 29, 7, 0, 7
P0.5N2L20.form481, 29, 9, 0, 5
P0.5N2L20.form482, 35, 12, 1, 10
P0.5N2L20.form483, 32, 0, 0, 0
P0.5N2L20.form484, 20, 8, 1, 5
P0.5N2L20.form485, 23, 4, 0, 3
P0.5N2L20.form486, 23, 3, 1, 1
P0.5N2L20.form487, 26, 0, 0, 0
P0.5N2L20.form488, 23, 4, 0, 4
P0.5N2L20.form489, 23, 3, 0, 3
P0.5N2L20.form490, 23, 0, 0, 0
P0.5N2L20.form491, 26, 0, 0, 0
P0.5N2L20.form492, 26, 0, 0, 0
P0.5N2L20.form493, 23, 3, 0, 2
P0.5N2L20.form494, 32, 0, 0, 0
P0.5N2L20.form495, 29, 2, 0, 1
P0.5N2L20.form496, 41, 3, 0, 2
P0.5N2L20.form497, 32, 16, 0, 15
P0.5N2L20.form498, 26, 0, 0, 0
P0.5N2L20.form499, 26, 7, 1, 6
P0.5N2L30.form, 48, 0, 0, 0
P0.5N2L30.form1, 42, 12, 0, 9
P0.5N2L30.form2, 42, 6, 0, 4
P0.5N2L30.form3, 45, 6, 1, 5
P0.5N2L30.form4, 39, 12, 0, 9
P0.5N2L30.form5, 42, 0, 0, 0
P0.5N2L30.form6, 36, 3, 0, 2
P0.5N2L30.form7, 42, 5, 0, 4
P0.5N2L30.form8, 36, 0, 0, 0
P0.5N2L30.form9, 33, 0, 0, 0
P0.5N2L30.form10, 36, 0, 0, 0
P0.5N2L30.form11, 45, 4, 0, 3
P0.5N2L30.form12, 42, 7, 0, 6
P0.5N2L30.form13, 39, 0, 0, 0
P0.5N2L30.form14, 45, 21, 1, 15
P0.5N2L30.form15, 48, 76, 0, 58
P0.5N2L30.form16, 45, 61, 0, 45
P0.5N2L30.form17, 39, 7, 0, 7
P0.5N2L30.form18, 57, 79, 0, 54
P0.5N2L30.form19, 42, 53, 0, 47
P0.5N2L30.form20, 42, 0, 0, 0
P0.5N2L30.form21, 51, 40, 0, 25
P0.5N2L30.form22, 39, 0, 0, 0
P0.5N2L30.form23, 39, 0, 0, 0
P0.5N2L30.form24, 36, 0, 0, 0
P0.5N2L30.form25, 39, 0, 0, 0
P0.5N2L30.form26, 39, 4, 1, 3
P0.5N2L30.form27, 51, 134, 3, 108
P0.5N2L30.form28, 36, 0, 0, 0
P0.5N2L30.form29, 42, 350, 1, 115
P0.5N2L30.form30, 39, 23, 0, 22
P0.5N2L30.form31, 39, 1, 0, 1
P0.5N2L30.form32, 39, 14, 0, 13
P0.5N2L30.form33, 45, 2, 0, 2
P0.5N2L30.form34, 36, 0, 0, 0
P0.5N2L30.form35, 36, 0, 0, 0
P0.5N2L30.form36, 45, 11, 0, 8
P0.5N2L30.form37, 39, 0, 0, 0
P0.5N2L30.form38, 39, 32, 0, 30
P0.5N2L30.form39, 45, 9, 1, 7
P0.5N2L30.form40, 36, 0, 0, 0
P0.5N2L30.form41, 39, 178, 0, 106
P0.5N2L30.form42, 39, 9, 0, 9
P0.5N2L30.form43, 42, 2, 1, 1
P0.5N2L30.form44, 42, 2, 0, 2
P0.5N2L30.form45, 30, 2, 0, 2
P0.5N2L30.form46, 42, 68, 1, 36
P0.5N2L30.form47, 39, 456, 2, 423
P0.5N2L30.form48, 39, 2, 1, 1
P0.5N2L30.form49, 45, 7, 0, 6
P0.5N2L30.form50, 48, 7, 0, 3
P0.5N2L30.form51, 36, 0, 0, 0
P0.5N2L30.form52, 48, 21, 0, 18
P0.5N2L30.form53, 36, 10, 0, 9
P0.5N2L30.form54, 33, 1, 0, 1
P0.5N2L30.form55, 39, 1, 0, 0
P0.5N2L30.form56, 45, 0, 0, 0
P0.5N2L30.form57, 39, 0, 0, 0
P0.5N2L30.form58, 36, 19, 0, 16
P0.5N2L30.form59, 42, 0, 0, 0
P0.5N2L30.form60, 48, 78, 3, 66
P0.5N2L30.form61, 36, 0, 0, 0
P0.5N2L30.form62, 30, 0, 0, 0
P0.5N2L30.form63, 42, 41, 1, 25
P0.5N2L30.form64, 42, 7, 0, 6
P0.5N2L30.form65, 39, 1, 0, 1
P0.5N2L30.form66, 48, 120, 3, 104
P0.5N2L30.form67, 39, 6, 0, 5
P0.5N2L30.form68, 36, 0, 0, 0
P0.5N2L30.form69, 36, 13, 1, 11
P0.5N2L30.form70, 39, 2, 0, 2
P0.5N2L30.form71, 39, 25, 0, 23
P0.5N2L30.form72, 42, 5, 1, 3
P0.5N2L30.form73, 39, 1, 0, 0
P0.5N2L30.form74, 51, 122, 0, 66
P0.5N2L30.form75, 36, 12, 1, 10
P0.5N2L30.form76, 48, 34, 1, 27
P0.5N2L30.form77, 48, 0, 0, 0
P0.5N2L30.form78, 39, 3, 0, 1
P0.5N2L30.form79, 45, 157, 2, 150
P0.5N2L30.form80, 51, 168, 1, 96
P0.5N2L30.form81, 42, 0, 0, 0
P0.5N2L30.form82, 45, 9, 0, 7
P0.5N2L30.form83, 33, 12, 0, 11
P0.5N2L30.form84, 36, 8, 0, 7
P0.5N2L30.form85, 39, 0, 0, 0
P0.5N2L30.form86, 36, 15, 0, 15
P0.5N2L30.form87, 45, 16, 0, 14
P0.5N2L30.form88, 39, 2, 0, 2
P0.5N2L30.form89, 39, 15, 2, 13
P0.5N2L30.form90, 48, 60, 1, 46
P0.5N2L30.form91, 39, 11, 1, 9
P0.5N2L30.form92, 39, 10, 0, 10
P0.5N2L30.form93, 45, 11, 0, 10
P0.5N2L30.form94, 39, 7, 1, 5
P0.5N2L30.form95, 45, 77, 2, 63
P0.5N2L30.form96, 36, 20, 0, 19
P0.5N2L30.form97, 48, 40, 2, 29
P0.5N2L30.form98, 33, 2, 0, 1
P0.5N2L30.form99, 39, 0, 0, 0
P0.5N2L30.form100, 51, 179, 0, 88
P0.5N2L30.form101, 51, 10, 0, 10
P0.5N2L30.form102, 39, 46, 0, 38
P0.5N2L30.form103, 42, 99, 1, 89
P0.5N2L30.form104, 39, 92, 2, 77
P0.5N2L30.form105, 51, 1, 0, 1
P0.5N2L30.form106, 39, 27, 0, 20
P0.5N2L30.form107, 42, 34, 0, 25
P0.5N2L30.form108, 45, 26, 0, 12
P0.5N2L30.form109, 39, 3, 0, 1
P0.5N2L30.form110, 42, 0, 0, 0
P0.5N2L30.form111, 36, 42, 2, 34
P0.5N2L30.form112, 30, 3, 0, 2
P0.5N2L30.form113, 39, 6, 0, 6
P0.5N2L30.form114, 42, 12, 2, 10
P0.5N2L30.form115, 51, 97, 0, 78
P0.5N2L30.form116, 48, 41, 0, 38
P0.5N2L30.form117, 48, 19, 0, 14
P0.5N2L30.form118, 39, 0, 0, 0
P0.5N2L30.form119, 48, 19, 1, 9
P0.5N2L30.form120, 45, 0, 0, 0
P0.5N2L30.form121, 39, 42, 0, 39
P0.5N2L30.form122, 48, 0, 0, 0
P0.5N2L30.form123, 33, 0, 0, 0
P0.5N2L30.form124, 33, 2, 0, 2
P0.5N2L30.form125, 36, 9, 0, 7
P0.5N2L30.form126, 36, 6, 0, 5
P0.5N2L30.form127, 45, 292, 0, 199
P0.5N2L30.form128, 45, 0, 0, 0
P0.5N2L30.form129, 42, 11, 0, 11
P0.5N2L30.form130, 36, 0, 0, 0
P0.5N2L30.form131, 42, 9, 0, 7
P0.5N2L30.form132, 45, 3, 0, 3
P0.5N2L30.form133, 45, 0, 0, 0
P0.5N2L30.form134, 48, 69, 0, 48
P0.5N2L30.form135, 39, 9, 0, 8
P0.5N2L30.form136, 30, 0, 0, 0
P0.5N2L30.form137, 42, 0, 0, 0
P0.5N2L30.form138, 39, 37, 0, 23
P0.5N2L30.form139, 33, 2, 0, 2
P0.5N2L30.form140, 36, 0, 0, 0
P0.5N2L30.form141, 42, 6, 1, 5
P0.5N2L30.form142, 39, 33, 0, 23
P0.5N2L30.form143, 48, 26, 0, 12
P0.5N2L30.form144, 39, 17, 0, 15
P0.5N2L30.form145, 42, 0, 0, 0
P0.5N2L30.form146, 48, 31, 0, 22
P0.5N2L30.form147, 39, 2, 0, 1
P0.5N2L30.form148, 42, 247, 0, 149
P0.5N2L30.form149, 39, 18, 0, 14
P0.5N2L30.form150, 45, 93, 1, 76
P0.5N2L30.form151, 42, 12, 0, 9
P0.5N2L30.form152, 45, 5, 0, 2
P0.5N2L30.form153, 42, 0, 0, 0
P0.5N2L30.form154, 45, 31, 0, 21
P0.5N2L30.form155, 42, 10, 0, 9
P0.5N2L30.form156, 42, 0, 0, 0
P0.5N2L30.form157, 45, 2, 0, 2
P0.5N2L30.form158, 48, 0, 0, 0
P0.5N2L30.form159, 51, 0, 0, 0
P0.5N2L30.form160, 39, 12, 1, 8
P0.5N2L30.form161, 45, 31, 1, 29
P0.5N2L30.form162, 42, 0, 0, 0
P0.5N2L30.form163, 36, 0, 0, 0
P0.5N2L30.form164, 42, 19, 0, 19
P0.5N2L30.form165, 36, 3, 1, 1
P0.5N2L30.form166, 45, 17, 0, 15
P0.5N2L30.form167, 54, 25, 0, 19
P0.5N2L30.form168, 39, 20, 0, 18
P0.5N2L30.form169, 39, 2, 0, 0
P0.5N2L30.form170, 45, 23, 0, 16
P0.5N2L30.form171, 45, 5, 0, 4
P0.5N2L30.form172, 39, 38, 1, 35
P0.5N2L30.form173, 36, 7, 0, 5
P0.5N2L30.form174, 36, 17, 0, 13
P0.5N2L30.form175, 39, 13, 1, 11
P0.5N2L30.form176, 39, 32, 0, 26
P0.5N2L30.form177, 42, 1, 0, 1
P0.5N2L30.form178, 45, 119, 1, 102
P0.5N2L30.form179, 45, 0, 0, 0
P0.5N2L30.form180, 39, 2, 0, 2
P0.5N2L30.form181, 39, 1, 0, 0
P0.5N2L30.form182, 42, 2, 0, 2
P0.5N2L30.form183, 39, 215, 1, 181
P0.5N2L30.form184, 39, 0, 0, 0
P0.5N2L30.form185, 39, 1, 0, 1
P0.5N2L30.form186, 36, 1, 0, 0
P0.5N2L30.form187, 42, 7, 1, 6
P0.5N2L30.form188, 54, 14, 1, 10
P0.5N2L30.form189, 39, 25, 2, 18
P0.5N2L30.form190, 39, 15, 0, 14
P0.5N2L30.form191, 42, 0, 0, 0
