formula, size, total, solver, subsumption, reverse
P0.5N4L10.form226, 10, 1, 1, 0, 
P0.5N4L10.form227, 16, 1, 1, 0, 
P0.5N4L10.form228, 13, 0, 0, 0, 
P0.5N4L10.form229, 10, 0, 0, 0, 
P0.5N4L10.form230, 10, 0, 0, 0, 
P0.5N4L10.form231, 16, 0, 0, 0, 
P0.5N4L10.form232, 13, 0, 0, 0, 
P0.5N4L10.form233, 10, 0, 0, 0, 
P0.5N4L10.form234, 10, 0, 0, 0, 
P0.5N4L10.form235, 13, 0, 0, 0, 
P0.5N4L10.form236, 13, 1, 0, 1, 
P0.5N4L10.form237, 13, 0, 0, 0, 
P0.5N4L10.form238, 16, 1, 1, 0, 
P0.5N4L10.form239, 13, 1, 0, 1, 
P0.5N4L10.form240, 13, 0, 0, 0, 
P0.5N4L10.form241, 10, 0, 0, 0, 
P0.5N4L10.form242, 13, 1, 0, 1, 
P0.5N4L10.form243, 13, 0, 0, 0, 
P0.5N4L10.form244, 13, 0, 0, 0, 
P0.5N4L10.form245, 10, 0, 0, 0, 
P0.5N4L10.form246, 13, 0, 0, 0, 
P0.5N4L10.form247, 13, 0, 0, 0, 
P0.5N4L10.form248, 13, 0, 0, 0, 
P0.5N4L10.form249, 13, 1, 0, 1, 
P0.5N4L10.form250, 16, 1, 1, 0, 
P0.5N4L10.form251, 13, 0, 0, 0, 
P0.5N4L10.form252, 13, 0, 0, 0, 
P0.5N4L10.form253, 13, 1, 0, 0, 
P0.5N4L10.form254, 10, 0, 0, 0, 
P0.5N4L10.form255, 13, 0, 0, 0, 
P0.5N4L10.form256, 10, 0, 0, 0, 
P0.5N4L10.form257, 13, 1, 0, 0, 
P0.5N4L10.form258, 16, 0, 0, 0, 
P0.5N4L10.form259, 13, 0, 0, 0, 
P0.5N4L10.form260, 10, 0, 0, 0, 
P0.5N4L10.form261, 19, 0, 0, 0, 
P0.5N4L10.form262, 13, 0, 0, 0, 
P0.5N4L10.form263, 13, 0, 0, 0, 
P0.5N4L10.form264, 10, 0, 0, 0, 
P0.5N4L10.form265, 10, 0, 0, 0, 
P0.5N4L10.form266, 10, 1, 1, 0, 
P0.5N4L10.form267, 16, 0, 0, 0, 
P0.5N4L10.form268, 16, 0, 0, 0, 
P0.5N4L10.form269, 13, 1, 0, 1, 
P0.5N4L10.form270, 10, 0, 0, 0, 
P0.5N4L10.form271, 13, 0, 0, 0, 
P0.5N4L10.form272, 13, 0, 0, 0, 
P0.5N4L10.form273, 10, 1, 0, 1, 
P0.5N4L10.form274, 10, 0, 0, 0, 
P0.5N4L10.form275, 13, 0, 0, 0, 
P0.5N4L10.form276, 10, 0, 0, 0, 
P0.5N4L10.form277, 13, 1, 1, 0, 
P0.5N4L10.form278, 13, 1, 1, 0, 
P0.5N4L10.form279, 19, 0, 0, 0, 
P0.5N4L10.form280, 10, 1, 1, 0, 
P0.5N4L10.form281, 10, 0, 0, 0, 
P0.5N4L10.form282, 16, 0, 0, 0, 
P0.5N4L10.form283, 13, 0, 0, 0, 
P0.5N4L10.form284, 19, 0, 0, 0, 
P0.5N4L10.form285, 13, 1, 0, 0, 
P0.5N4L10.form286, 16, 0, 0, 0, 
P0.5N4L10.form287, 10, 0, 0, 0, 
P0.5N4L10.form288, 13, 0, 0, 0, 
P0.5N4L10.form289, 16, 0, 0, 0, 
P0.5N4L10.form290, 19, 1, 1, 0, 
P0.5N4L10.form291, 16, 0, 0, 0, 
P0.5N4L10.form292, 13, 0, 0, 0, 
P0.5N4L10.form293, 13, 0, 0, 0, 
P0.5N4L10.form294, 13, 0, 0, 0, 
P0.5N4L10.form295, 16, 1, 0, 0, 
P0.5N4L10.form296, 13, 0, 0, 0, 
P0.5N4L10.form297, 16, 1, 1, 0, 
P0.5N4L10.form298, 13, 0, 0, 0, 
P0.5N4L10.form299, 16, 1, 0, 1, 
P0.5N4L10.form300, 13, 0, 0, 0, 
P0.5N4L10.form301, 16, 0, 0, 0, 
P0.5N4L10.form302, 13, 1, 1, 0, 
P0.5N4L10.form303, 16, 0, 0, 0, 
P0.5N4L10.form304, 16, 0, 0, 0, 
P0.5N4L10.form305, 16, 0, 0, 0, 
P0.5N4L10.form306, 13, 0, 0, 0, 
P0.5N4L10.form307, 13, 0, 0, 0, 
P0.5N4L10.form308, 16, 0, 0, 0, 
P0.5N4L10.form309, 19, 0, 0, 0, 
P0.5N4L10.form310, 16, 0, 0, 0, 
P0.5N4L10.form311, 10, 0, 0, 0, 
P0.5N4L10.form312, 10, 0, 0, 0, 
P0.5N4L10.form313, 13, 0, 0, 0, 
P0.5N4L10.form314, 16, 0, 0, 0, 
P0.5N4L10.form315, 19, 0, 0, 0, 
P0.5N4L10.form316, 16, 2, 1, 1, 
P0.5N4L10.form317, 16, 0, 0, 0, 
P0.5N4L10.form318, 16, 1, 1, 0, 
P0.5N4L10.form319, 10, 0, 0, 0, 
P0.5N4L10.form320, 16, 0, 0, 0, 
P0.5N4L10.form321, 16, 0, 0, 0, 
P0.5N4L10.form322, 13, 0, 0, 0, 
P0.5N4L10.form323, 13, 0, 0, 0, 
P0.5N4L10.form324, 16, 1, 1, 0, 
P0.5N4L10.form325, 13, 0, 0, 0, 
P0.5N4L10.form326, 10, 0, 0, 0, 
P0.5N4L10.form327, 13, 0, 0, 0, 
P0.5N4L10.form328, 13, 0, 0, 0, 
P0.5N4L10.form329, 16, 0, 0, 0, 
P0.5N4L10.form330, 10, 0, 0, 0, 
P0.5N4L10.form331, 13, 2, 1, 1, 
P0.5N4L10.form332, 10, 1, 1, 0, 
P0.5N4L10.form333, 16, 1, 1, 0, 
P0.5N4L10.form334, 13, 0, 0, 0, 
P0.5N4L10.form335, 13, 0, 0, 0, 
P0.5N4L10.form336, 19, 0, 0, 0, 
P0.5N4L10.form337, 13, 1, 0, 0, 
P0.5N4L10.form338, 19, 1, 1, 0, 
P0.5N4L10.form339, 10, 0, 0, 0, 
P0.5N4L10.form340, 16, 0, 0, 0, 
P0.5N4L10.form341, 10, 0, 0, 0, 
P0.5N4L10.form342, 16, 0, 0, 0, 
P0.5N4L10.form343, 10, 0, 0, 0, 
P0.5N4L10.form344, 13, 1, 0, 0, 
P0.5N4L10.form345, 16, 0, 0, 0, 
P0.5N4L10.form346, 10, 0, 0, 0, 
P0.5N4L10.form347, 16, 0, 0, 0, 
P0.5N4L10.form348, 13, 0, 0, 0, 
P0.5N4L10.form349, 19, 1, 1, 0, 
P0.5N4L10.form350, 16, 0, 0, 0, 
P0.5N4L10.form351, 13, 0, 0, 0, 
P0.5N4L10.form352, 13, 0, 0, 0, 
P0.5N4L10.form353, 10, 1, 1, 0, 
P0.5N4L10.form354, 10, 1, 1, 0, 
P0.5N4L10.form355, 19, 0, 0, 0, 
P0.5N4L10.form356, 16, 0, 0, 0, 
P0.5N4L10.form357, 10, 0, 0, 0, 
P0.5N4L10.form358, 19, 1, 1, 0, 
P0.5N4L10.form359, 13, 0, 0, 0, 
P0.5N4L10.form360, 10, 0, 0, 0, 
P0.5N4L10.form361, 13, 0, 0, 0, 
P0.5N4L10.form362, 13, 1, 1, 0, 
P0.5N4L10.form363, 10, 0, 0, 0, 
P0.5N4L10.form364, 16, 0, 0, 0, 
P0.5N4L10.form365, 10, 1, 1, 0, 
P0.5N4L10.form366, 13, 0, 0, 0, 
P0.5N4L10.form367, 13, 0, 0, 0, 
P0.5N4L10.form368, 10, 0, 0, 0, 
P0.5N4L10.form369, 10, 0, 0, 0, 
P0.5N4L10.form370, 10, 0, 0, 0, 
P0.5N4L10.form371, 19, 0, 0, 0, 
P0.5N4L10.form372, 13, 0, 0, 0, 
P0.5N4L10.form373, 10, 0, 0, 0, 
P0.5N4L10.form374, 10, 1, 1, 0, 
P0.5N4L10.form375, 10, 0, 0, 0, 
P0.5N4L10.form376, 16, 0, 0, 0, 
P0.5N4L10.form377, 16, 0, 0, 0, 
P0.5N4L10.form378, 13, 0, 0, 0, 
P0.5N4L10.form379, 13, 0, 0, 0, 
P0.5N4L10.form380, 13, 0, 0, 0, 
P0.5N4L10.form381, 10, 0, 0, 0, 
P0.5N4L10.form382, 16, 0, 0, 0, 
P0.5N4L10.form383, 16, 1, 1, 0, 
P0.5N4L10.form384, 13, 0, 0, 0, 
P0.5N4L10.form385, 13, 0, 0, 0, 
P0.5N4L10.form386, 19, 0, 0, 0, 
P0.5N4L10.form387, 13, 0, 0, 0, 
P0.5N4L10.form388, 10, 0, 0, 0, 
P0.5N4L10.form389, 16, 2, 1, 0, 
P0.5N4L10.form390, 13, 0, 0, 0, 
P0.5N4L10.form391, 13, 0, 0, 0, 
P0.5N4L10.form392, 13, 0, 0, 0, 
P0.5N4L10.form393, 13, 0, 0, 0, 
P0.5N4L10.form394, 16, 0, 0, 0, 
P0.5N4L10.form395, 16, 0, 0, 0, 
P0.5N4L10.form396, 10, 0, 0, 0, 
P0.5N4L10.form397, 16, 0, 0, 0, 
P0.5N4L10.form398, 10, 0, 0, 0, 
P0.5N4L10.form399, 16, 0, 0, 0, 
P0.5N4L10.form400, 10, 0, 0, 0, 
P0.5N4L10.form401, 16, 0, 0, 0, 
P0.5N4L10.form402, 13, 1, 1, 0, 
P0.5N4L10.form403, 19, 0, 0, 0, 
P0.5N4L10.form404, 10, 0, 0, 0, 
P0.5N4L10.form405, 16, 0, 0, 0, 
P0.5N4L10.form406, 10, 0, 0, 0, 
P0.5N4L10.form407, 10, 1, 1, 0, 
P0.5N4L10.form408, 13, 1, 1, 0, 
P0.5N4L10.form409, 13, 0, 0, 0, 
P0.5N4L10.form410, 10, 0, 0, 0, 
P0.5N4L10.form411, 10, 1, 1, 0, 
P0.5N4L10.form412, 13, 0, 0, 0, 
P0.5N4L10.form413, 16, 0, 0, 0, 
P0.5N4L10.form414, 13, 0, 0, 0, 
P0.5N4L10.form415, 13, 1, 1, 0, 
P0.5N4L10.form416, 10, 0, 0, 0, 
P0.5N4L10.form417, 10, 0, 0, 0, 
P0.5N4L10.form418, 10, 0, 0, 0, 
P0.5N4L10.form419, 10, 1, 1, 0, 
P0.5N4L10.form420, 10, 1, 1, 0, 
P0.5N4L10.form421, 10, 0, 0, 0, 
P0.5N4L10.form422, 13, 0, 0, 0, 
P0.5N4L10.form423, 10, 0, 0, 0, 
P0.5N4L10.form424, 13, 0, 0, 0, 
P0.5N4L10.form425, 13, 0, 0, 0, 
P0.5N4L10.form426, 16, 0, 0, 0, 
P0.5N4L10.form427, 10, 1, 1, 0, 
P0.5N4L10.form428, 19, 0, 0, 0, 
P0.5N4L10.form429, 19, 0, 0, 0, 
P0.5N4L10.form430, 13, 0, 0, 0, 
P0.5N4L10.form431, 13, 0, 0, 0, 
P0.5N4L10.form432, 13, 0, 0, 0, 
P0.5N4L10.form433, 10, 0, 0, 0, 
P0.5N4L10.form434, 19, 0, 0, 0, 
P0.5N4L10.form435, 13, 1, 1, 0, 
P0.5N4L10.form436, 16, 1, 1, 0, 
P0.5N4L10.form437, 13, 0, 0, 0, 
P0.5N4L10.form438, 13, 1, 1, 0, 
P0.5N4L10.form439, 10, 0, 0, 0, 
P0.5N4L10.form440, 10, 0, 0, 0, 
P0.5N4L10.form441, 10, 1, 0, 0, 
P0.5N4L10.form442, 13, 0, 0, 0, 
P0.5N4L10.form443, 13, 0, 0, 0, 
P0.5N4L10.form444, 16, 0, 0, 0, 
P0.5N4L10.form445, 16, 0, 0, 0, 
P0.5N4L10.form446, 13, 1, 0, 0, 
P0.5N4L10.form447, 16, 0, 0, 0, 
P0.5N4L10.form448, 10, 0, 0, 0, 
P0.5N4L10.form449, 13, 0, 0, 0, 
P0.5N4L10.form450, 19, 0, 0, 0, 
P0.5N4L10.form451, 13, 0, 0, 0, 
P0.5N4L10.form452, 10, 0, 0, 0, 
P0.5N4L10.form453, 13, 0, 0, 0, 
P0.5N4L10.form454, 10, 0, 0, 0, 
P0.5N4L10.form455, 13, 0, 0, 0, 
P0.5N4L10.form456, 10, 0, 0, 0, 
P0.5N4L10.form457, 10, 1, 0, 1, 
P0.5N4L10.form458, 13, 0, 0, 0, 
P0.5N4L10.form459, 13, 0, 0, 0, 
P0.5N4L10.form460, 10, 1, 0, 1, 
P0.5N4L10.form461, 10, 0, 0, 0, 
P0.5N4L10.form462, 10, 0, 0, 0, 
P0.5N4L10.form463, 13, 0, 0, 0, 
P0.5N4L10.form464, 13, 0, 0, 0, 
P0.5N4L10.form465, 10, 0, 0, 0, 
P0.5N4L10.form466, 19, 0, 0, 0, 
P0.5N4L10.form467, 16, 2, 2, 0, 
P0.5N4L10.form468, 13, 0, 0, 0, 
P0.5N4L10.form469, 13, 1, 1, 0, 
P0.5N4L10.form470, 19, 2, 2, 0, 
P0.5N4L10.form471, 16, 0, 0, 0, 
P0.5N4L10.form472, 13, 2, 0, 1, 
P0.5N4L10.form473, 10, 0, 0, 0, 
P0.5N4L10.form474, 13, 1, 0, 1, 
P0.5N4L10.form475, 16, 0, 0, 0, 
P0.5N4L10.form476, 13, 1, 1, 0, 
P0.5N4L10.form477, 10, 0, 0, 0, 
P0.5N4L10.form478, 10, 0, 0, 0, 
P0.5N4L10.form479, 13, 1, 0, 1, 
P0.5N4L10.form480, 10, 0, 0, 0, 
P0.5N4L10.form481, 13, 0, 0, 0, 
P0.5N4L10.form482, 13, 0, 0, 0, 
P0.5N4L10.form483, 10, 1, 1, 0, 
P0.5N4L10.form484, 16, 0, 0, 0, 
P0.5N4L10.form485, 10, 0, 0, 0, 
P0.5N4L10.form486, 13, 0, 0, 0, 
P0.5N4L10.form487, 22, 1, 1, 0, 
P0.5N4L10.form488, 13, 1, 1, 0, 
P0.5N4L10.form489, 10, 1, 1, 0, 
P0.5N4L10.form490, 13, 0, 0, 0, 
P0.5N4L10.form491, 10, 0, 0, 0, 
P0.5N4L10.form492, 10, 0, 0, 0, 
P0.5N4L10.form493, 16, 0, 0, 0, 
P0.5N4L10.form494, 10, 0, 0, 0, 
P0.5N4L10.form495, 13, 0, 0, 0, 
P0.5N4L10.form496, 10, 1, 1, 0, 
P0.5N4L10.form497, 13, 0, 0, 0, 
P0.5N4L10.form498, 13, 0, 0, 0, 
P0.5N4L10.form499, 16, 1, 1, 0, 
P0.5N4L100.form, 133, 1, 1, 0, 
P0.5N4L100.form1, 139, 7, 0, 1, 
P0.5N4L100.form2, 127, 0, 0, 0, 
P0.5N4L100.form3, 130, 1, 0, 0, 
P0.5N4L100.form4, 130, 1, 0, 1, 
P0.5N4L100.form5, 136, 1, 0, 1, 
P0.5N4L100.form6, 121, 1, 0, 1, 
P0.5N4L100.form7, 121, 0, 0, 0, 
P0.5N4L100.form8, 130, 0, 0, 0, 
P0.5N4L100.form9, 145, 1, 1, 0, 
P0.5N4L100.form10, 142, 0, 0, 0, 
P0.5N4L100.form11, 148, 1, 1, 0, 
P0.5N4L100.form12, 154, 1, 0, 0, 
P0.5N4L100.form13, 133, 0, 0, 0, 
P0.5N4L100.form14, 124, 0, 0, 0, 
P0.5N4L100.form15, 148, 0, 0, 0, 
P0.5N4L100.form16, 124, 1, 0, 1, 
P0.5N4L100.form17, 130, 0, 0, 0, 
P0.5N4L100.form18, 133, 1, 0, 1, 
P0.5N4L100.form19, 133, 1, 0, 1, 
P0.5N4L100.form20, 145, 1, 0, 0, 
P0.5N4L100.form21, 142, 2, 0, 2, 
P0.5N4L100.form22, 151, 49, 5, 19, 
P0.5N4L100.form23, 139, 0, 0, 0, 
P0.5N4L100.form24, 133, 9, 1, 7, 
P0.5N4L100.form25, 136, 2, 0, 0, 
P0.5N4L100.form26, 133, 6, 0, 2, 
P0.5N4L100.form27, 124, 3, 0, 3, 
P0.5N4L100.form28, 142, 1, 0, 0, 
P0.5N4L100.form29, 139, 0, 0, 0, 
P0.5N4L100.form30, 148, 0, 0, 0, 
P0.5N4L100.form31, 136, 11, 0, 4, 
P0.5N4L100.form32, 145, 0, 0, 0, 
P0.5N4L100.form33, 130, 2, 0, 2, 
P0.5N4L100.form34, 130, 1, 1, 0, 
P0.5N4L100.form35, 133, 0, 0, 0, 
P0.5N4L100.form36, 133, 3, 0, 2, 
P0.5N4L100.form37, 145, 0, 0, 0, 
P0.5N4L100.form38, 145, 1, 0, 0, 
P0.5N4L100.form39, 133, 2, 0, 0, 
P0.5N4L100.form40, 139, 20, 0, 7, 
P0.5N4L100.form41, 127, 0, 0, 0, 
P0.5N4L100.form42, 130, 0, 0, 0, 
P0.5N4L100.form43, 127, 0, 0, 0, 
P0.5N4L100.form44, 121, 0, 0, 0, 
P0.5N4L100.form45, 136, 0, 0, 0, 
P0.5N4L100.form46, 136, 0, 0, 0, 
P0.5N4L100.form47, 139, 0, 0, 0, 
P0.5N4L100.form48, 127, 1, 0, 0, 
P0.5N4L100.form49, 136, 1, 1, 0, 
P0.5N4L100.form50, 136, 0, 0, 0, 
P0.5N4L100.form51, 130, 10, 1, 4, 
P0.5N4L100.form52, 142, 3, 2, 1, 
P0.5N4L100.form53, 136, 0, 0, 0, 
P0.5N4L100.form54, 142, 0, 0, 0, 
P0.5N4L100.form55, 139, 0, 0, 0, 
P0.5N4L100.form56, 145, 0, 0, 0, 
P0.5N4L100.form57, 139, 0, 0, 0, 
P0.5N4L100.form58, 136, 0, 0, 0, 
P0.5N4L100.form59, 136, 1, 0, 0, 
P0.5N4L100.form60, 151, 1, 1, 0, 
P0.5N4L100.form61, 136, 1, 0, 0, 
P0.5N4L100.form62, 145, 1, 0, 0, 
P0.5N4L100.form63, 148, 2, 0, 1, 
P0.5N4L100.form64, 127, 1, 0, 1, 
P0.5N4L100.form65, 151, 0, 0, 0, 
P0.5N4L100.form66, 145, 5, 0, 2, 
P0.5N4L100.form67, 145, 14, 0, 5, 
P0.5N4L100.form68, 142, 0, 0, 0, 
P0.5N4L100.form69, 160, 1, 1, 0, 
P0.5N4L100.form70, 133, 0, 0, 0, 
P0.5N4L100.form71, 133, 5, 0, 1, 
P0.5N4L100.form72, 139, 7, 1, 2, 
P0.5N4L100.form73, 118, 2, 0, 1, 
P0.5N4L100.form74, 139, 2, 1, 0, 
P0.5N4L100.form75, 124, 2, 0, 2, 
P0.5N4L100.form76, 124, 1, 1, 0, 
P0.5N4L100.form77, 136, 1, 0, 1, 
P0.5N4L100.form78, 130, 4, 0, 1, 
P0.5N4L100.form79, 136, 0, 0, 0, 
P0.5N4L100.form80, 130, 0, 0, 0, 
P0.5N4L100.form81, 136, 3, 0, 3, 
P0.5N4L100.form82, 136, 0, 0, 0, 
P0.5N4L100.form83, 121, 0, 0, 0, 
P0.5N4L100.form84, 139, 2, 1, 1, 
P0.5N4L100.form85, 133, 1, 0, 0, 
P0.5N4L100.form86, 127, 0, 0, 0, 
P0.5N4L100.form87, 130, 1, 0, 1, 
P0.5N4L100.form88, 145, 0, 0, 0, 
P0.5N4L100.form89, 133, 4, 1, 2, 
P0.5N4L100.form90, 148, 0, 0, 0, 
P0.5N4L100.form91, 133, 1, 0, 0, 
P0.5N4L100.form92, 139, 0, 0, 0, 
P0.5N4L100.form93, 118, 0, 0, 0, 
P0.5N4L100.form94, 133, 1, 0, 0, 
P0.5N4L100.form95, 136, 0, 0, 0, 
P0.5N4L100.form96, 139, 27, 2, 6, 
P0.5N4L100.form97, 133, 1, 0, 1, 
P0.5N4L100.form98, 130, 2, 0, 1, 
P0.5N4L100.form99, 130, 0, 0, 0, 
P0.5N4L100.form100, 142, 24, 0, 3, 
P0.5N4L100.form101, 145, 0, 0, 0, 
P0.5N4L100.form102, 124, 0, 0, 0, 
P0.5N4L100.form103, 133, 0, 0, 0, 
P0.5N4L100.form104, 115, 6, 1, 3, 
P0.5N4L100.form105, 142, 0, 0, 0, 
P0.5N4L100.form106, 145, 0, 0, 0, 
P0.5N4L100.form107, 139, 1, 0, 1, 
P0.5N4L100.form108, 136, 1, 0, 0, 
P0.5N4L100.form109, 148, 0, 0, 0, 
P0.5N4L100.form110, 136, 1, 0, 0, 
P0.5N4L100.form111, 142, 1, 0, 1, 
P0.5N4L100.form112, 130, 0, 0, 0, 
P0.5N4L100.form113, 139, 0, 0, 0, 
P0.5N4L100.form114, 145, 34, 2, 16, 
P0.5N4L100.form115, 139, 0, 0, 0, 
P0.5N4L100.form116, 127, 47, 2, 24, 
P0.5N4L100.form117, 142, 0, 0, 0, 
P0.5N4L100.form118, 154, 0, 0, 0, 
P0.5N4L100.form119, 145, 2, 0, 1, 
P0.5N4L100.form120, 145, 27, 2, 15, 
P0.5N4L100.form121, 133, 1, 1, 0, 
P0.5N4L100.form122, 127, 0, 0, 0, 
P0.5N4L100.form123, 136, 3, 0, 1, 
P0.5N4L100.form124, 142, 1, 0, 1, 
P0.5N4L100.form125, 130, 0, 0, 0, 
P0.5N4L100.form126, 124, 34, 2, 16, 
P0.5N4L100.form127, 115, 2, 0, 2, 
P0.5N4L100.form128, 142, 1, 0, 1, 
P0.5N4L100.form129, 148, 1, 0, 1, 
P0.5N4L100.form130, 139, 1, 0, 1, 
P0.5N4L100.form131, 136, 0, 0, 0, 
P0.5N4L100.form132, 139, 1, 0, 0, 
P0.5N4L100.form133, 139, 0, 0, 0, 
P0.5N4L100.form134, 145, 0, 0, 0, 
P0.5N4L100.form135, 133, 0, 0, 0, 
P0.5N4L100.form136, 142, 0, 0, 0, 
P0.5N4L100.form137, 139, 4, 0, 3, 
P0.5N4L100.form138, 136, 21, 0, 9, 
P0.5N4L100.form139, 115, 1, 1, 0, 
P0.5N4L100.form140, 121, 1, 0, 0, 
P0.5N4L100.form141, 136, 0, 0, 0, 
P0.5N4L100.form142, 139, 0, 0, 0, 
P0.5N4L100.form143, 148, 60, 5, 21, 
P0.5N4L100.form144, 133, 1, 0, 0, 
P0.5N4L100.form145, 130, 8, 1, 2, 
P0.5N4L100.form146, 139, 0, 0, 0, 
P0.5N4L100.form147, 133, 0, 0, 0, 
P0.5N4L100.form148, 133, 0, 0, 0, 
P0.5N4L100.form149, 136, 0, 0, 0, 
P0.5N4L100.form150, 136, 0, 0, 0, 
P0.5N4L100.form151, 130, 0, 0, 0, 
P0.5N4L100.form152, 124, 1, 0, 0, 
P0.5N4L100.form153, 148, 0, 0, 0, 
P0.5N4L100.form154, 145, 1, 0, 1, 
P0.5N4L100.form155, 115, 3, 0, 2, 
P0.5N4L100.form156, 130, 0, 0, 0, 
P0.5N4L100.form157, 136, 1, 0, 1, 
P0.5N4L100.form158, 148, 1, 0, 0, 
P0.5N4L100.form159, 139, 0, 0, 0, 
P0.5N4L100.form160, 142, 0, 0, 0, 
P0.5N4L100.form161, 160, 0, 0, 0, 
P0.5N4L100.form162, 133, 0, 0, 0, 
P0.5N4L100.form163, 148, 6, 1, 3, 
P0.5N4L100.form164, 133, 2, 0, 0, 
P0.5N4L100.form165, 148, 0, 0, 0, 
P0.5N4L100.form166, 124, 5, 1, 2, 
P0.5N4L100.form167, 139, 0, 0, 0, 
P0.5N4L100.form168, 136, 0, 0, 0, 
P0.5N4L100.form169, 142, 0, 0, 0, 
P0.5N4L100.form170, 130, 0, 0, 0, 
P0.5N4L100.form171, 130, 35, 1, 15, 
P0.5N4L100.form172, 124, 0, 0, 0, 
P0.5N4L100.form173, 130, 1, 0, 1, 
P0.5N4L100.form174, 139, 0, 0, 0, 
P0.5N4L100.form175, 127, 0, 0, 0, 
P0.5N4L100.form176, 139, 0, 0, 0, 
P0.5N4L100.form177, 145, 7, 0, 2, 
P0.5N4L100.form178, 133, 0, 0, 0, 
P0.5N4L100.form179, 130, 0, 0, 0, 
P0.5N4L100.form180, 145, 43, 3, 5, 
P0.5N4L100.form181, 148, 1, 0, 0, 
P0.5N4L100.form182, 151, 1, 0, 1, 
P0.5N4L100.form183, 130, 0, 0, 0, 
P0.5N4L100.form184, 142, 0, 0, 0, 
P0.5N4L100.form185, 127, 0, 0, 0, 
P0.5N4L100.form186, 145, 1, 1, 0, 
P0.5N4L100.form187, 142, 0, 0, 0, 
P0.5N4L100.form188, 139, 0, 0, 0, 
P0.5N4L100.form189, 133, 0, 0, 0, 
P0.5N4L100.form190, 166, 49, 4, 12, 
P0.5N4L100.form191, 136, 0, 0, 0, 
P0.5N4L100.form192, 145, 2, 0, 0, 
P0.5N4L100.form193, 127, 1, 1, 0, 
P0.5N4L100.form194, 130, 3, 1, 1, 
P0.5N4L100.form195, 145, 4, 0, 0, 
P0.5N4L100.form196, 136, 0, 0, 0, 
P0.5N4L100.form197, 133, 4, 0, 1, 
P0.5N4L100.form198, 124, 2, 0, 0, 
P0.5N4L100.form199, 157, 0, 0, 0, 
P0.5N4L100.form200, 121, 0, 0, 0, 
P0.5N4L100.form201, 130, 1, 0, 1, 
P0.5N4L100.form202, 142, 6, 0, 3, 
P0.5N4L100.form203, 142, 1, 0, 1, 
P0.5N4L100.form204, 127, 0, 0, 0, 
P0.5N4L100.form205, 133, 1, 0, 1, 
P0.5N4L100.form206, 130, 0, 0, 0, 
P0.5N4L100.form207, 127, 0, 0, 0, 
P0.5N4L100.form208, 121, 0, 0, 0, 
P0.5N4L100.form209, 127, 0, 0, 0, 
P0.5N4L100.form210, 136, 1, 0, 1, 
P0.5N4L100.form211, 142, 3, 0, 2, 
P0.5N4L100.form212, 142, 0, 0, 0, 
P0.5N4L100.form213, 136, 3, 0, 1, 
P0.5N4L100.form214, 139, 1, 0, 0, 
P0.5N4L100.form215, 127, 1, 0, 1, 
P0.5N4L100.form216, 148, 3, 0, 0, 
P0.5N4L100.form217, 136, 171, 8, 41, 
P0.5N4L100.form218, 136, 3, 1, 1, 
P0.5N4L100.form219, 133, 0, 0, 0, 
P0.5N4L100.form220, 151, 1, 0, 0, 
P0.5N4L100.form221, 142, 0, 0, 0, 
P0.5N4L100.form222, 133, 0, 0, 0, 
P0.5N4L100.form223, 139, 5, 1, 2, 
P0.5N4L100.form224, 142, 38, 0, 16, 
P0.5N4L100.form225, 130, 1, 0, 0, 
P0.5N4L100.form226, 148, 0, 0, 0, 
P0.5N4L100.form227, 139, 1, 0, 0, 
P0.5N4L100.form228, 133, 0, 0, 0, 
P0.5N4L100.form229, 124, 1, 0, 1, 
P0.5N4L100.form230, 136, 0, 0, 0, 
P0.5N4L100.form231, 133, 4, 0, 2, 
P0.5N4L100.form232, 145, 0, 0, 0, 
P0.5N4L100.form233, 130, 0, 0, 0, 
P0.5N4L100.form234, 145, 8, 2, 4, 
P0.5N4L100.form235, 136, 1, 0, 1, 
P0.5N4L100.form236, 142, 2, 0, 1, 
P0.5N4L100.form237, 127, 0, 0, 0, 
P0.5N4L100.form238, 136, 0, 0, 0, 
P0.5N4L100.form239, 136, 0, 0, 0, 
P0.5N4L100.form240, 142, 0, 0, 0, 
P0.5N4L100.form241, 136, 0, 0, 0, 
P0.5N4L100.form242, 145, 2, 0, 1, 
P0.5N4L100.form243, 133, 0, 0, 0, 
P0.5N4L100.form244, 136, 3, 0, 3, 
P0.5N4L100.form245, 148, 0, 0, 0, 
P0.5N4L100.form246, 130, 1, 0, 1, 
P0.5N4L100.form247, 136, 3, 1, 1, 
P0.5N4L100.form248, 121, 0, 0, 0, 
P0.5N4L100.form249, 136, 0, 0, 0, 
P0.5N4L100.form250, 139, 5, 0, 3, 
P0.5N4L100.form251, 133, 0, 0, 0, 
P0.5N4L100.form252, 136, 0, 0, 0, 
P0.5N4L100.form253, 133, 358, 3, 39, 
P0.5N4L100.form254, 139, 1, 0, 1, 
P0.5N4L100.form255, 154, 1, 0, 1, 
P0.5N4L100.form256, 145, 10, 1, 4, 
P0.5N4L100.form257, 139, 0, 0, 0, 
P0.5N4L100.form258, 136, 0, 0, 0, 
P0.5N4L100.form259, 142, 0, 0, 0, 
P0.5N4L100.form260, 124, 16, 1, 7, 
P0.5N4L100.form261, 133, 0, 0, 0, 
P0.5N4L100.form262, 154, 7, 0, 3, 
