formula, size, total, solver, subsumption
P0.5N2L40.form33, 49, 11, 0, 7, 1, true
P0.5N2L40.form34, 49, 60, 3, 51, 14, true
P0.5N2L40.form35, 55, 1, 0, 0, 2, true
P0.5N2L40.form36, 52, 7, 0, 5, 9, true
P0.5N2L40.form37, 46, 86, 0, 64, 11, true
P0.5N2L40.form38, 55, 39, 0, 32, 2, true
P0.5N2L40.form39, 52, 202, 0, 127, 13, true
P0.5N2L40.form40, 52, 1551, 3, 547, 21, true
P0.5N2L40.form41, 58, 37, 1, 27, 2, true
P0.5N2L40.form42, 55, 26, 0, 20, 4, true
P0.5N2L40.form43, 55, 36, 2, 31, 5, true
P0.5N2L40.form44, 52, 204, 0, 126, 8, true
P0.5N2L40.form45, 52, 70, 1, 55, 3, true
P0.5N2L40.form46, 49, 169, 0, 148, 4, true
P0.5N2L40.form47, 52, 28, 1, 22, 4, true
P0.5N2L40.form48, 55, 11, 1, 6, 2, true
P0.5N2L40.form49, 61, 86, 0, 80, 9, true
P0.5N2L40.form50, 61, 16, 0, 13, 2, true
P0.5N2L40.form51, 52, 197, 2, 151, 7, true
P0.5N2L40.form52, 43, 82, 1, 70, 5, true
P0.5N2L40.form53, 61, 137, 1, 88, 4, true
P0.5N2L40.form54, 61, 134, 1, 87, 9, true
P0.5N2L40.form55, 58, 81, 0, 70, 2, true
P0.5N2L40.form56, 43, 10, 0, 10, 1, true
P0.5N2L40.form57, 64, 66, 2, 39, 4, true
P0.5N2L40.form58, 58, 6, 0, 4, 2, true
P0.5N2L40.form59, 46, 176, 0, 102, 4, true
P0.5N2L40.form60, 52, 62, 0, 42, 2, true
P0.5N2L40.form61, 61, 44, 0, 39, 7, true
P0.5N2L40.form62, 52, 715, 1, 683, 27, true
P0.5N2L40.form63, 58, 1079, 2, 229, 4, true
P0.5N2L40.form64, 49, 222, 2, 204, 11, true
P0.5N2L40.form65, 55, 62, 1, 32, 3, true
P0.5N2L40.form66, 55, 139, 0, 115, 4, true
P0.5N2L40.form67, 49, 310, 0, 275, 5, true
P0.5N2L40.form68, 61, 21, 0, 18, 5, true
P0.5N2L40.form69, 52, 69, 1, 24, 3, true
P0.5N2L40.form70, 61, 22, 1, 18, 4, true
P0.5N2L40.form71, 46, 39, 1, 27, 3, true
P0.5N2L40.form72, 49, 8, 0, 7, 2, true
P0.5N2L40.form73, 67, 46, 0, 31, 2, true
P0.5N2L40.form74, 58, 32, 0, 28, 4, true
P0.5N2L40.form75, 55, 233, 0, 115, 1, true
P0.5N2L40.form76, 64, 55, 0, 18, 5, true
P0.5N2L40.form77, 49, 70, 1, 40, 5, true
P0.5N2L40.form78, 49, 14, 1, 10, 3, true
P0.5N2L40.form79, 55, 64, 1, 54, 3, true
P0.5N2L40.form80, 61, 62, 0, 51, 20, true
P0.5N2L40.form81, 49, 7, 0, 5, 2, true
P0.5N2L40.form82, 58, 168, 2, 125, 5, true
P0.5N2L40.form83, 58, 13, 0, 10, 2, true
P0.5N2L40.form84, 61, 116, 2, 101, 3, true
P0.5N2L40.form85, 52, 11, 0, 7, 2, true
P0.5N2L40.form86, 52, 51, 1, 44, 7, true
P0.5N2L40.form87, 52, 5, 0, 1, 2, true
P0.5N2L40.form88, 49, 33, 2, 22, 6, true
P0.5N2L40.form89, 49, 8, 0, 6, 2, true
P0.5N2L40.form90, 55, 9, 0, 8, 3, true
P0.5N2L40.form91, 49, 53, 0, 42, 2, true
P0.5N2L40.form92, 49, 10, 0, 9, 3, true
P0.5N2L40.form93, 58, 16, 0, 11, 2, true
P0.5N2L40.form94, 61, 38, 1, 22, 5, true
P0.5N2L40.form95, 64, 7, 0, 6, 2, true
P0.5N2L40.form96, 43, 29, 0, 24, 3, true
P0.5N2L40.form97, 55, 366, 0, 241, 11, true
P0.5N2L40.form98, 49, 36, 0, 23, 3, true
P0.5N2L40.form99, 43, 37, 0, 30, 2, true
P0.5N2L40.form100, 49, 23, 1, 20, 4, true
P0.5N2L40.form101, 46, 7, 0, 7, 1, true
P0.5N2L40.form102, 61, 10, 1, 7, 3, true
P0.5N2L40.form103, 52, 125, 3, 100, 5, true
P0.5N2L40.form104, 46, 8, 0, 8, 3, true
P0.5N2L40.form105, 52, 260, 0, 233, 2, true
P0.5N2L40.form106, 61, 7, 0, 3, 8, true
P0.5N2L40.form107, 55, 28, 1, 21, 2, true
P0.5N2L40.form108, 49, 187, 0, 87, 11, true
P0.5N2L40.form109, 55, 24, 1, 19, 3, true
P0.5N2L40.form110, 43, 16, 0, 9, 1, true
P0.5N2L40.form111, 61, 97, 0, 89, 5, true
P0.5N2L40.form112, 58, 25, 0, 20, 3, true
P0.5N2L40.form113, 55, 4, 0, 3, 1, true
P0.5N2L40.form114, 61, 155, 1, 67, 8, true
P0.5N2L40.form115, 61, 176, 1, 96, 4, true
P0.5N2L40.form116, 55, 13, 1, 9, 4, true
P0.5N2L40.form117, 55, 87, 1, 68, 6, true
P0.5N2L40.form118, 49, 58, 3, 45, 8, true
P0.5N2L40.form119, 52, 106, 0, 63, 8, true
P0.5N2L40.form120, 58, 58, 0, 54, 4, true
P0.5N2L40.form121, 55, 115, 1, 93, 2, true
P0.5N2L40.form122, 46, 207, 2, 125, 2, true
P0.5N2L40.form123, 58, 40, 0, 34, 2, true
P0.5N2L40.form124, 52, 266, 1, 213, 8, true
P0.5N2L40.form125, 52, 1072, 1, 873, 52, true
P0.5N2L40.form126, 58, 106, 0, 89, 6, true
P0.5N2L40.form127, 55, 1084, 2, 521, 6, true
P0.5N2L40.form128, 43, 75, 0, 68, 5, true
P0.5N2L40.form129, 52, 37, 0, 32, 5, true
P0.5N2L40.form130, 58, 441, 1, 270, 9, true
P0.5N2L40.form131, 49, 10, 0, 6, 2, true
P0.5N2L40.form132, 49, 31, 0, 25, 1, true
P0.5N2L40.form133, 58, 75, 0, 54, 8, true
P0.5N2L40.form134, 55, 195, 2, 149, 5, true
P0.5N2L40.form135, 52, 59, 1, 33, 6, true
P0.5N2L40.form136, 55, 53, 1, 43, 5, true
P0.5N2L40.form137, 58, 103, 2, 74, 11, true
P0.5N2L40.form138, 55, 8, 1, 5, 3, true
P0.5N2L40.form139, 52, 69, 0, 54, 3, true
P0.5N2L40.form140, 55, 27, 0, 22, 1, true
P0.5N2L40.form141, 55, 108, 2, 91, 6, true
P0.5N2L40.form142, 52, 577, 4, 285, 23, true
P0.5N2L40.form143, 52, 11, 0, 8, 1, true
P0.5N2L40.form144, 52, 315, 1, 260, 11, true
P0.5N2L40.form145, 52, 133, 0, 114, 13, true
P0.5N2L40.form146, 52, 216, 3, 186, 4, true
P0.5N2L40.form147, 61, 203, 3, 131, 2, true
P0.5N2L40.form148, 64, 13, 0, 9, 5, true
P0.5N2L40.form149, 46, 12, 0, 10, 3, true
P0.5N2L40.form150, 55, 58, 1, 51, 16, true
P0.5N2L40.form151, 58, 320, 1, 272, 4, true
P0.5N2L40.form152, 55, 17, 0, 15, 5, true
P0.5N2L40.form153, 49, 21, 0, 15, 2, true
P0.5N2L40.form154, 49, 1011, 0, 877, 11, true
P0.5N2L40.form155, 64, 32, 0, 28, 4, true
P0.5N2L40.form156, 43, 2, 0, 1, 2, true
P0.5N2L40.form157, 55, 8, 0, 7, 1, true
P0.5N2L40.form158, 49, 8, 0, 7, 2, true
P0.5N2L40.form159, 64, 12, 1, 9, 3, true
P0.5N2L40.form160, 52, 30, 0, 25, 2, true
P0.5N2L40.form161, 55, 9, 2, 6, 4, true
P0.5N2L40.form162, 46, 208, 0, 166, 3, true
P0.5N2L40.form163, 55, 60, 1, 43, 4, true
P0.5N2L40.form164, 46, 84, 2, 75, 8, true
P0.5N2L40.form165, 61, 120, 0, 92, 3, true
P0.5N2L40.form166, 52, 12, 1, 8, 2, true
P0.5N2L40.form167, 46, 11, 0, 10, 2, true
P0.5N2L40.form168, 46, 584, 1, 293, 7, true
P0.5N2L40.form169, 58, 6, 0, 5, 2, true
P0.5N2L40.form170, 61, 45, 1, 36, 4, true
P0.5N2L40.form171, 49, 7, 1, 5, 3, true
P0.5N2L40.form172, 58, 8, 0, 6, 2, true
P0.5N2L40.form173, 52, 14, 0, 11, 2, true
P0.5N2L40.form174, 52, 10, 0, 8, 4, true
P0.5N2L40.form175, 46, 17, 0, 13, 2, true
P0.5N2L40.form176, 52, 168, 3, 149, 14, true
P0.5N2L40.form177, 52, 19, 0, 19, 8, true
P0.5N2L40.form178, 67, 17, 1, 11, 3, true
P0.5N2L40.form179, 61, 42, 0, 7, 6, true
P0.5N2L40.form180, 49, 69, 2, 51, 6, true
P0.5N2L40.form181, 55, 81, 0, 62, 10, true
P0.5N2L40.form182, 58, 83, 0, 73, 14, true
P0.5N2L40.form183, 61, 16, 0, 11, 2, true
P0.5N2L40.form184, 49, 115, 1, 86, 6, true
P0.5N2L40.form185, 58, 28, 1, 25, 2, true
P0.5N2L40.form186, 46, 19, 1, 14, 1, true
P0.5N2L40.form187, 61, 28, 0, 20, 2, true
P0.5N2L40.form188, 61, 173, 0, 140, 7, true
P0.5N2L40.form189, 55, 8, 2, 3, 9, true
P0.5N2L40.form190, 49, 14, 0, 12, 1, true
P0.5N2L40.form191, 61, 200, 2, 163, 7, true
P0.5N2L40.form192, 49, 34, 0, 26, 6, true
P0.5N2L40.form193, 58, 273, 0, 119, 4, true
P0.5N2L40.form194, 52, 151, 2, 110, 5, true
P0.5N2L40.form195, 61, 20, 1, 17, 2, true
P0.5N2L40.form196, 49, 261, 2, 227, 3, true
P0.5N2L40.form197, 58, 84, 0, 50, 2, true
P0.5N2L40.form198, 52, 5, 1, 2, 2, true
P0.5N2L40.form199, 46, 9, 0, 8, 2, true
P0.5N2L40.form200, 55, 1103, 2, 504, 6, true
P0.5N2L40.form201, 55, 170, 0, 67, 8, true
P0.5N2L40.form202, 52, 25, 0, 23, 6, true
P0.5N2L40.form203, 46, 86, 0, 74, 3, true
P0.5N2L40.form204, 49, 45, 0, 40, 4, true
P0.5N2L40.form205, 52, 38, 2, 32, 3, true
P0.5N2L40.form206, 49, 54, 0, 40, 3, true
P0.5N2L40.form207, 52, 57, 0, 38, 5, true
P0.5N2L40.form208, 49, 62, 1, 58, 1, true
P0.5N2L40.form209, 55, 131, 2, 106, 12, true
P0.5N2L40.form210, 58, 132, 0, 122, 6, true
P0.5N2L40.form211, 55, 146, 1, 101, 6, true
P0.5N2L40.form212, 64, 29, 0, 25, 7, true
P0.5N2L40.form213, 52, 33, 0, 23, 4, true
P0.5N2L40.form214, 52, 77, 0, 53, 3, true
P0.5N2L40.form215, 67, 53, 0, 15, 5, true
P0.5N2L40.form216, 49, 21, 0, 19, 4, true
P0.5N2L40.form217, 61, 221, 0, 181, 2, true
P0.5N2L40.form218, 52, 40, 0, 27, 1, true
P0.5N2L40.form219, 58, 68, 0, 52, 4, true
P0.5N2L40.form220, 58, 54, 1, 45, 3, true
P0.5N2L40.form221, 67, 380, 0, 92, 4, true
P0.5N2L40.form222, 55, 1, 0, 1, 6, true
P0.5N2L40.form223, 64, 78, 0, 22, 3, true
P0.5N2L40.form224, 67, 124, 0, 61, 5, true
P0.5N2L40.form225, 61, 662, 2, 233, 5, true
P0.5N2L40.form226, 55, 5, 0, 4, 4, true
P0.5N2L40.form227, 58, 3, 0, 3, 4, true
P0.5N2L40.form228, 55, 37, 1, 31, 7, true
P0.5N2L40.form229, 58, 506, 2, 348, 10, true
P0.5N2L40.form230, 52, 28, 1, 25, 3, true
P0.5N2L40.form231, 52, 88, 0, 75, 8, true
P0.5N2L40.form232, 52, 32, 0, 26, 5, true
P0.5N2L40.form233, 55, 38, 0, 33, 2, true
P0.5N2L40.form234, 46, 38, 0, 20, 2, true
P0.5N2L40.form235, 46, 70, 2, 50, 12, true
P0.5N2L40.form236, 61, 126, 2, 82, 5, true
P0.5N2L40.form237, 64, 25, 0, 20, 2, true
P0.5N2L40.form238, 52, 6, 0, 6, 3, true
P0.5N2L40.form239, 58, 37, 1, 25, 2, true
P0.5N2L40.form240, 52, 126, 1, 98, 10, true
P0.5N2L40.form241, 46, 71, 1, 49, 3, true
P0.5N2L40.form242, 52, 74, 3, 57, 2, true
P0.5N2L40.form243, 52, 98, 2, 83, 7, true
P0.5N2L40.form244, 49, 89, 0, 82, 4, true
P0.5N2L40.form245, 61, 45, 0, 33, 6, true
P0.5N2L40.form246, 52, 17, 0, 13, 2, true
P0.5N2L40.form247, 49, 370, 1, 143, 5, true
P0.5N2L40.form248, 52, 61, 4, 35, 7, true
P0.5N2L40.form249, 52, 33, 0, 29, 3, true
P0.5N2L40.form250, 52, 67, 0, 38, 3, true
P0.5N2L40.form251, 49, 30, 0, 19, 1, true
P0.5N2L40.form252, 61, 35, 0, 20, 4, true
P0.5N2L40.form253, 61, 78, 0, 59, 2, true
P0.5N2L40.form254, 58, 5000, 5000, 5000, 27, true
P0.5N2L40.form255, 52, 39, 1, 31, 14, true
P0.5N2L40.form256, 49, 17, 1, 14, 3, true
P0.5N2L40.form257, 55, 42, 1, 35, 5, true
P0.5N2L40.form258, 40, 4, 0, 4, 1, true
P0.5N2L40.form259, 49, 35, 0, 31, 1, true
P0.5N2L40.form260, 52, 104, 1, 78, 4, true
P0.5N2L40.form261, 52, 66, 0, 43, 5, true
P0.5N2L40.form262, 55, 142, 2, 126, 2, true
P0.5N2L40.form263, 52, 333, 2, 270, 12, true
P0.5N2L40.form264, 55, 32, 0, 31, 3, true
P0.5N2L40.form265, 64, 30, 0, 21, 20, true
P0.5N2L40.form266, 52, 102, 2, 75, 10, true
P0.5N2L40.form267, 52, 48, 1, 43, 3, true
P0.5N2L40.form268, 46, 18, 1, 13, 8, true
P0.5N2L40.form269, 55, 18, 0, 12, 1, true
P0.5N2L40.form270, 52, 2, 0, 1, 2, true
P0.5N2L40.form271, 55, 13, 1, 9, 4, true
P0.5N2L40.form272, 55, 290, 1, 215, 7, true
P0.5N2L40.form273, 49, 97, 1, 60, 6, true
P0.5N2L40.form274, 58, 11, 0, 8, 2, true
P0.5N2L40.form275, 61, 80, 3, 59, 3, true
P0.5N2L40.form276, 58, 45, 1, 37, 5, true
P0.5N2L40.form277, 46, 34, 0, 31, 4, true
P0.5N2L40.form278, 49, 6, 0, 6, 4, true
P0.5N2L40.form279, 55, 20, 0, 15, 5, true
P0.5N2L40.form280, 58, 194, 3, 154, 13, true
P0.5N2L40.form281, 55, 68, 0, 51, 3, true
P0.5N2L40.form282, 55, 54, 2, 27, 3, true
P0.5N2L40.form283, 52, 18, 0, 18, 5, true
P0.5N2L40.form284, 43, 20, 0, 18, 1, true
P0.5N2L40.form285, 55, 6, 0, 4, 4, true
P0.5N2L40.form286, 58, 87, 0, 70, 9, true
P0.5N2L40.form287, 55, 21, 0, 16, 6, true
P0.5N2L40.form288, 55, 10, 0, 9, 3, true
P0.5N2L40.form289, 61, 15, 2, 13, 7, true
P0.5N2L40.form290, 52, 53, 2, 44, 4, true
P0.5N2L40.form291, 49, 66, 1, 48, 4, true
P0.5N2L40.form292, 55, 11, 2, 5, 7, true
P0.5N2L40.form293, 49, 14, 0, 12, 4, true
P0.5N2L40.form294, 46, 16, 1, 14, 4, true
P0.5N2L40.form295, 58, 9, 0, 5, 3, true
P0.5N2L40.form296, 58, 66, 2, 56, 7, true
P0.5N2L40.form297, 52, 49, 2, 38, 12, true
P0.5N2L40.form298, 52, 780, 3, 627, 10, true
P0.5N2L40.form299, 46, 25, 0, 24, 2, true
P0.5N2L40.form300, 49, 106, 4, 91, 6, true
P0.5N2L40.form301, 49, 24, 0, 18, 3, true
P0.5N2L40.form302, 49, 148, 1, 122, 6, true
P0.5N2L40.form303, 49, 126, 0, 52, 5, true
P0.5N2L40.form304, 49, 159, 2, 124, 7, true
P0.5N2L40.form305, 58, 53, 0, 44, 11, true
P0.5N2L40.form306, 52, 21, 0, 16, 2, true
P0.5N2L40.form307, 55, 196, 1, 69, 3, true
P0.5N2L40.form308, 49, 35, 0, 27, 3, true
P0.5N2L40.form309, 52, 192, 1, 106, 4, true
P0.5N2L40.form310, 49, 15, 0, 13, 6, true
P0.5N2L40.form311, 61, 47, 0, 26, 2, true
P0.5N2L40.form312, 49, 44, 0, 35, 2, true
P0.5N2L40.form313, 49, 143, 2, 104, 11, true
P0.5N2L40.form314, 55, 14, 1, 10, 1, true
P0.5N2L40.form315, 49, 187, 0, 156, 3, true
P0.5N2L40.form316, 46, 58, 0, 50, 10, true
P0.5N2L40.form317, 46, 16, 1, 14, 2, true
P0.5N2L40.form318, 52, 12, 1, 8, 2, true
P0.5N2L40.form319, 64, 440, 0, 222, 3, true
P0.5N2L40.form320, 49, 132, 1, 73, 3, true
P0.5N2L40.form321, 61, 14, 0, 12, 3, true
P0.5N2L40.form322, 61, 68, 1, 57, 11, true
P0.5N2L40.form323, 58, 399, 0, 301, 7, true
P0.5N2L40.form324, 52, 26, 0, 22, 1, true
P0.5N2L40.form325, 52, 77, 3, 64, 10, true
P0.5N2L40.form326, 64, 68, 1, 51, 3, true
P0.5N2L40.form327, 58, 8, 0, 6, 6, true
P0.5N2L40.form328, 49, 6, 0, 5, 4, true
P0.5N2L40.form329, 52, 204, 3, 162, 6, true
P0.5N2L40.form330, 46, 58, 0, 48, 3, true
P0.5N2L40.form331, 61, 555, 1, 151, 7, true
P0.5N2L40.form332, 55, 13, 1, 9, 2, true
P0.5N2L40.form333, 49, 163, 0, 143, 6, true
P0.5N2L40.form334, 43, 43, 0, 32, 6, true
P0.5N2L40.form335, 46, 16, 0, 14, 1, true
P0.5N2L40.form336, 58, 39, 1, 27, 3, true
P0.5N2L40.form337, 58, 48, 0, 26, 0, true
P0.5N2L40.form338, 49, 7, 0, 6, 1, true
P0.5N2L40.form339, 55, 32, 1, 28, 3, true
P0.5N2L40.form340, 46, 12, 0, 7, 6, true
P0.5N2L40.form341, 58, 191, 0, 162, 6, true
P0.5N2L40.form342, 52, 33, 1, 25, 11, true
P0.5N2L40.form343, 46, 35, 2, 18, 5, true
P0.5N2L40.form344, 58, 26, 0, 17, 3, true
P0.5N2L40.form345, 55, 178, 1, 134, 4, true
P0.5N2L40.form346, 55, 179, 1, 128, 2, true
P0.5N2L40.form347, 52, 14, 1, 9, 6, true
P0.5N2L40.form348, 49, 14, 0, 10, 1, true
P0.5N2L40.form349, 55, 35, 0, 24, 4, true
P0.5N2L40.form350, 55, 103, 2, 52, 6, true
P0.5N2L40.form351, 58, 16, 1, 11, 1, true
P0.5N2L40.form352, 55, 76, 0, 36, 2, true
P0.5N2L40.form353, 52, 297, 1, 192, 11, true
P0.5N2L40.form354, 61, 36, 0, 25, 2, true
P0.5N2L40.form355, 52, 964, 3, 837, 11, true
P0.5N2L40.form356, 52, 14, 0, 12, 1, true
P0.5N2L40.form357, 46, 98, 0, 73, 2, true
P0.5N2L40.form358, 52, 37, 1, 32, 6, true
P0.5N2L40.form359, 58, 29, 0, 19, 2, true
P0.5N2L40.form360, 49, 14, 0, 9, 1, true
P0.5N2L40.form361, 61, 491, 4, 237, 8, true
P0.5N2L40.form362, 55, 65, 2, 38, 3, true
P0.5N2L40.form363, 52, 1674, 3, 1108, 10, true
P0.5N2L40.form364, 55, 14, 0, 12, 1, true
P0.5N2L40.form365, 52, 344, 3, 316, 31, true
P0.5N2L40.form366, 61, 22, 0, 15, 3, true
P0.5N2L40.form367, 55, 160, 0, 103, 7, true
P0.5N2L40.form368, 52, 11, 1, 6, 7, true
P0.5N2L40.form369, 46, 103, 0, 74, 7, true
P0.5N2L40.form370, 49, 19, 1, 17, 1, true
P0.5N2L40.form371, 55, 27, 0, 22, 5, true
P0.5N2L40.form372, 52, 124, 2, 98, 8, true
P0.5N2L40.form373, 49, 12, 1, 8, 3, true
P0.5N2L40.form374, 46, 127, 1, 106, 5, true
P0.5N2L40.form375, 55, 62, 0, 43, 2, true
P0.5N2L40.form376, 52, 13, 0, 11, 3, true
P0.5N2L40.form377, 52, 1621, 4, 1391, 14, true
P0.5N2L40.form378, 46, 1953, 0, 367, 2, true
P0.5N2L40.form379, 58, 674, 0, 162, 4, true
P0.5N2L40.form380, 55, 94, 0, 71, 3, true
P0.5N2L40.form381, 55, 80, 0, 56, 55, true
P0.5N2L40.form382, 52, 236, 0, 122, 4, true
P0.5N2L40.form383, 46, 243, 0, 56, 6, true
P0.5N2L40.form384, 52, 71, 0, 59, 3, true
P0.5N2L40.form385, 58, 25, 1, 12, 3, true
P0.5N2L40.form386, 55, 6, 0, 5, 8, true
P0.5N2L40.form387, 49, 41, 1, 34, 5, true
P0.5N2L40.form388, 64, 99, 0, 78, 5, true
P0.5N2L40.form389, 61, 20, 0, 16, 4, true
P0.5N2L40.form390, 49, 8, 0, 6, 1, true
P0.5N2L40.form391, 58, 5, 0, 3, 1, true
P0.5N2L40.form392, 55, 93, 1, 77, 5, true
P0.5N2L40.form393, 55, 3, 0, 2, 2, true
P0.5N2L40.form394, 55, 13, 0, 12, 3, true
P0.5N2L40.form395, 52, 172, 3, 144, 13, true
P0.5N2L40.form396, 61, 14, 0, 2, 1, true
P0.5N2L40.form397, 58, 215, 2, 59, 49, true
P0.5N2L40.form398, 58, 86, 1, 71, 3, true
P0.5N2L40.form399, 46, 27, 1, 23, 3, true
P0.5N2L40.form400, 49, 19, 0, 19, 2, true
P0.5N2L40.form401, 55, 35, 0, 25, 2, true
P0.5N2L40.form402, 55, 8, 1, 7, 4, true
P0.5N2L40.form403, 49, 5, 0, 5, 2, true
P0.5N2L40.form404, 52, 113, 2, 56, 4, true
P0.5N2L40.form405, 49, 393, 3, 241, 10, true
P0.5N2L40.form406, 52, 585, 1, 142, 3, true
P0.5N2L40.form407, 58, 12, 0, 5, 2, true
P0.5N2L40.form408, 49, 2, 0, 2, 2, true
P0.5N2L40.form409, 43, 696, 2, 566, 15, true
P0.5N2L40.form410, 58, 26, 0, 18, 2, true
P0.5N2L40.form411, 52, 30, 0, 23, 1, true
P0.5N2L40.form412, 61, 852, 5, 485, 8, true
P0.5N2L40.form413, 55, 61, 0, 9, 3, true
P0.5N2L40.form414, 55, 20, 1, 16, 3, true
P0.5N2L40.form415, 61, 220, 4, 176, 13, true
P0.5N2L40.form416, 52, 12, 0, 9, 2, true
P0.5N2L40.form417, 49, 53, 0, 44, 1, true
P0.5N2L40.form418, 55, 213, 1, 159, 10, true
P0.5N2L40.form419, 46, 195, 2, 116, 8, true
P0.5N2L40.form420, 49, 9, 0, 9, 2, true
P0.5N2L40.form421, 58, 414, 2, 96, 3, true
P0.5N2L40.form422, 64, 93, 0, 41, 2, true
P0.5N2L40.form423, 49, 3, 0, 2, 3, true
P0.5N2L40.form424, 67, 81, 0, 62, 6, true
P0.5N2L40.form425, 61, 94, 0, 51, 8, true
P0.5N2L40.form426, 61, 183, 1, 118, 9, true
P0.5N2L40.form427, 49, 5, 0, 3, 7, true
P0.5N2L40.form428, 55, 474, 1, 166, 4, true
P0.5N2L40.form429, 55, 36, 0, 34, 3, true
P0.5N2L40.form430, 61, 154, 1, 89, 6, true
P0.5N2L40.form431, 49, 83, 0, 73, 1, true
P0.5N2L40.form432, 52, 35, 1, 11, 5, true
P0.5N2L40.form433, 52, 32, 1, 29, 9, true
P0.5N2L40.form434, 49, 6, 0, 5, 3, true
P0.5N2L40.form435, 64, 72, 1, 48, 5, true
P0.5N2L40.form436, 52, 90, 2, 74, 2, true
P0.5N2L40.form437, 52, 8, 0, 7, 3, true
P0.5N2L40.form438, 55, 133, 1, 38, 1, true
P0.5N2L40.form439, 49, 18, 0, 15, 2, true
P0.5N2L40.form440, 55, 43, 3, 35, 7, true
P0.5N2L40.form441, 58, 187, 1, 89, 2, true
P0.5N2L40.form442, 67, 92, 1, 51, 7, true
P0.5N2L40.form443, 46, 39, 1, 31, 1, true
P0.5N2L40.form444, 61, 129, 1, 106, 2, true
P0.5N2L40.form445, 67, 131, 0, 91, 4, true
P0.5N2L40.form446, 49, 20, 1, 16, 8, true
P0.5N2L40.form447, 61, 20, 0, 15, 5, true
P0.5N2L40.form448, 55, 16, 0, 14, 1, true
P0.5N2L40.form449, 52, 28, 1, 23, 5, true
P0.5N2L40.form450, 52, 41, 0, 23, 3, true
P0.5N2L40.form451, 52, 299, 3, 150, 5, true
P0.5N2L40.form452, 52, 23, 0, 20, 3, true
P0.5N2L40.form453, 58, 389, 1, 282, 7, true
P0.5N2L40.form454, 58, 357, 2, 298, 10, true
P0.5N2L40.form455, 55, 314, 2, 279, 11, true
P0.5N2L40.form456, 55, 30, 1, 26, 3, true
P0.5N2L40.form457, 64, 348, 0, 75, 3, true
P0.5N2L40.form458, 40, 5, 0, 4, 1, true
P0.5N2L40.form459, 55, 113, 4, 76, 4, true
P0.5N2L40.form460, 52, 109, 1, 90, 5, true
P0.5N2L40.form461, 49, 8, 0, 8, 4, true
P0.5N2L40.form462, 55, 85, 0, 50, 2, true
P0.5N2L40.form463, 49, 14, 0, 9, 1, true
P0.5N2L40.form464, 55, 15, 0, 14, 4, true
P0.5N2L40.form465, 52, 36, 2, 26, 14, true
P0.5N2L40.form466, 55, 30, 0, 24, 7, true
P0.5N2L40.form467, 46, 4, 0, 2, 3, true
P0.5N2L40.form468, 55, 1025, 0, 400, 13, true
P0.5N2L40.form469, 52, 106, 2, 91, 5, true
P0.5N2L40.form470, 55, 12, 1, 10, 5, true
P0.5N2L40.form471, 52, 123, 1, 106, 2, true
P0.5N2L40.form472, 67, 148, 1, 113, 4, true
P0.5N2L40.form473, 55, 105, 0, 84, 4, true
P0.5N2L40.form474, 52, 8, 0, 6, 2, true
P0.5N2L40.form475, 55, 14, 0, 10, 3, true
P0.5N2L40.form476, 55, 120, 0, 68, 2, true
P0.5N2L40.form477, 73, 177, 2, 58, 5, true
P0.5N2L40.form478, 58, 45, 0, 38, 3, true
P0.5N2L40.form479, 58, 85, 0, 75, 5, true
P0.5N2L40.form480, 55, 493, 3, 325, 10, true
P0.5N2L40.form481, 55, 561, 3, 299, 14, true
P0.5N2L40.form482, 55, 78, 1, 59, 2, true
P0.5N2L40.form483, 55, 48, 1, 35, 5, true
P0.5N2L40.form484, 49, 23, 0, 17, 1, true
P0.5N2L40.form485, 55, 73, 0, 52, 5, true
P0.5N2L40.form486, 58, 56, 0, 41, 7, true
P0.5N2L40.form487, 43, 69, 1, 61, 4, true
P0.5N2L40.form488, 55, 413, 1, 343, 2, true
P0.5N2L40.form489, 55, 263, 0, 143, 6, true
P0.5N2L40.form490, 55, 4003, 0, 558, 17, true
P0.5N2L40.form491, 61, 61, 0, 45, 3, true
P0.5N2L40.form492, 52, 47, 0, 43, 3, true
P0.5N2L40.form493, 52, 51, 0, 42, 4, true
P0.5N2L40.form494, 49, 293, 2, 241, 23, true
P0.5N2L40.form495, 46, 103, 1, 76, 2, true
P0.5N2L40.form496, 61, 261, 1, 181, 3, true
P0.5N2L40.form497, 64, 301, 1, 170, 19, true
P0.5N2L40.form498, 55, 157, 0, 134, 1, true
P0.5N2L40.form499, 46, 13, 0, 10, 4, true
P0.5N2L50.form, 59, 249, 1, 220, 3, true
P0.5N2L50.form1, 65, 23, 0, 17, 21, true
P0.5N2L50.form2, 59, 372, 2, 343, 7, true
P0.5N2L50.form3, 71, 19, 0, 14, 7, true
P0.5N2L50.form4, 71, 61, 1, 52, 7, true
P0.5N2L50.form5, 68, 165, 1, 126, 7, true
P0.5N2L50.form6, 59, 19, 0, 10, 12, true
P0.5N2L50.form7, 65, 390, 1, 323, 13, true
P0.5N2L50.form8, 65, 138, 1, 105, 14, true
P0.5N2L50.form9, 65, 70, 1, 51, 5, true
P0.5N2L50.form10, 74, 58, 1, 33, 8, true
P0.5N2L50.form11, 71, 188, 0, 136, 7, true
P0.5N2L50.form12, 65, 8, 0, 6, 2, true
P0.5N2L50.form13, 68, 719, 2, 397, 8, true
